"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","Type"
"83","2.76745636","1.6409E-4","0.36134264","0.0","26","5","false","黨軍","146.80769231","26","0","0","0.70542394","false","0","黨軍","4762550","0.05627468","ORG"
"84","2.76870324","3.839E-5","0.36117991","0.0","18","5","false","黨與","183.05555556","18","0","0","0.70521613","false","0","黨與","1862812","0.07023748","ORG"
"85","2.76781261","8.854E-5","0.36129614","0.0","22","5","false","黨歡","153.5","22","0","0","0.70536456","false","0","黨歡","3825952","0.05881219","ORG"
"86","2.76496259","4.2E-4","0.36166855","0.0","38","5","false","黨徒","105.60526316","38","0","0","0.70583957","false","0","黨徒","10390274","0.0403414","ORG"
"87","2.76674385","3.68E-5","0.3614357","0.0","26","5","false","黨務訓練所","182.03846154","26","0","0","0.70554269","false","0","黨務訓練所","3225592","0.06976434","ORG"
"88","2.76870324","3.839E-5","0.36117991","0.0","18","5","false","黨五","183.05555556","18","0","0","0.70521613","false","0","黨五","1862812","0.07023748","ORG"
"89","2.769772","1.709E-5","0.36104055","0.0","12","5","false","黨主","272.5","12","0","0","0.705038","false","0","黨主","864806","0.10474537","ORG"
"90","2.76104382","2.6182E-4","0.36218187","0.0","57","5","false","點春堂","124.85964912","57","0","0","0.7064927","false","0","點春堂","21870698","0.04771173","ORG"
"91","2.76727823","6.7013E-4","0.3613659","0.0","24","5","false","黑龍江路權自主會","146.375","24","0","0","0.70545363","false","0","黑龍江路權自主會","6031708","0.05604279","ORG"
"92","2.769772","4.327E-5","0.36104055","0.0","12","5","false","黎花少女歌舞團","255.91666667","12","0","0","0.705038","false","0","黎花少女歌舞團","1323580","0.09834748","ORG"
"93","2.76603135","1.099E-4","0.3615288","0.0","30","5","false","黎花少女歌舞","161.46666667","30","0","0","0.70566144","false","0","黎花少女歌舞","6276228","0.06183687","ORG"
"94","2.76941575","1.1231E-4","0.36108699","0.0","14","5","false","黎州","275.0","14","0","0","0.70509738","false","0","黎州","3309194","0.10570988","ORG"
"95","2.76781261","8.854E-5","0.36129614","0.0","22","5","false","黄埔同學會","153.5","22","0","0","0.70536456","false","0","黄埔同學會","3825952","0.05881219","ORG"
"96","2.769772","3.086E-5","0.36104055","0.0","14","5","false","黃巖路橋商會","239.5","14","0","0","0.705038","false","0","黃巖路橋商會","1477960","0.09208494","ORG"
"97","2.76086569","6.9601E-4","0.36220523","0.0","57","5","false","麫粉","147.68421053","57","0","0","0.70652238","false","0","麫粉","35013516","0.05648218","ORG"
"98","2.76852512","2.454E-5","0.36120315","0.0","15","5","false","麩業公會久安公司","302.66666667","15","0","0","0.70524581","false","0","麩業公會久安公司","1544880","0.11620442","ORG"
"99","2.77084076","1.414E-5","0.36090129","0.0","8","5","false","麥粉特稅局","366.5","8","0","0","0.70485987","false","0","麥粉特稅局","475950","0.14111969","ORG"
"100","2.76407196","5.725E-5","0.36178508","0.0","41","5","false","鹽務署","166.63414634","41","0","0","0.70598801","false","0","鹽務署","6086328","0.06382819","ORG"
"101","2.76353758","2.4897E-4","0.36185504","0.0","43","5","false","鶴江商會","137.3255814","43","0","0","0.70607707","false","0","鶴江商會","13354042","0.05251371","ORG"
"102","2.77012825","2.915E-5","0.36099412","0.0","10","5","false","鴻章紡織","293.4","10","0","0","0.70497862","false","0","鴻章紡織","1101176","0.11280864","ORG"
"103","2.76335946","0.00100501","0.36187836","0.0","47","5","false","鴻章紗廠","75.53191489","47","0","0","0.70610676","false","0","鴻章紗廠","15321038","0.02874351","ORG"
"104","2.76763449","4.204E-5","0.36131939","0.0","26","5","false","鴻生火柴公司","143.0","26","0","0","0.70539425","false","0","鴻生火柴公司","2658498","0.05482625","ORG"
"105","2.76745636","2.3727E-4","0.36134264","0.0","23","5","false","鴻星","185.69565217","23","0","0","0.70542394","false","0","鴻星","7380982","0.0712011","ORG"
"106","2.75997506","2.0235E-4","0.36232211","0.0","53","4","false","鳳陽","90.41509434","53","0","0","0.70667082","false","0","鳳陽","14214228","0.03443015","ORG"
"107","2.76674385","9.469E-5","0.3614357","0.0","28","5","false","鮮黨","129.46428571","28","0","0","0.70554269","false","0","鮮黨","3809110","0.04954272","ORG"
"108","2.76959387","2.208E-5","0.36106377","0.0","10","5","false","鮮藥業公會","453.3","10","0","0","0.70506769","false","0","鮮藥業公會","974074","0.17429672","ORG"
"109","2.76959387","2.208E-5","0.36106377","0.0","10","5","false","鮮猪運商公所","453.3","10","0","0","0.70506769","false","0","鮮猪運商公所","974074","0.17429672","ORG"
"110","2.76941575","6.656E-5","0.36108699","0.0","16","5","false","鮮猪行職工","193.625","16","0","0","0.70509738","false","0","鮮猪行職工","1688056","0.07437259","ORG"
"111","2.71936231","0.00861707","0.36773327","0.0","402","5","false","魯軍","44.65505226","402","0","75","0.71343962","false","0","魯軍","417924096","0.0167904","ORG"
"112","2.76923762","1.101E-5","0.36111022","0.0","13","5","false","魯省之魯振集義團","298.46153846","13","0","0","0.70512706","false","0","魯省之魯振集義團","919636","0.11467291","ORG"
"113","2.76781261","1.0681E-4","0.36129614","0.0","25","5","false","魚得所","145.24","25","0","0","0.70536456","false","0","魚得所","3994444","0.05569112","ORG"
"114","2.76852512","7.67E-5","0.36120315","0.0","18","5","false","魔術愛美新劇團","230.27777778","18","0","0","0.70524581","false","0","魔術愛美新劇團","3180266","0.08842182","ORG"
"115","2.76995012","5.826E-5","0.36101733","0.0","12","5","false","高郵","254.91666667","12","0","0","0.70500831","false","0","高郵","1251554","0.09799949","ORG"
"116","2.769772","8.39E-6","0.36104055","0.0","9","5","false","高等法院","470.77777778","9","0","0","0.705038","false","0","高等法院","594644","0.1810319","ORG"
"117","2.76995012","1.96E-5","0.36101733","0.0","10","5","false","高澤民醫局","333.9","10","0","0","0.70500831","false","0","高澤民醫局","895918","0.12838411","ORG"
"118","2.76995012","5.826E-5","0.36101733","0.0","12","5","false","高淳商會","254.91666667","12","0","0","0.70500831","false","0","高淳商會","1251554","0.09799949","ORG"
"119","2.75979694","4.5337E-4","0.3623455","0.0","66","5","false","高昌廟","74.21875","66","0","1","0.70670051","false","0","高昌廟","21923858","0.02820445","ORG"
"120","3.90283221","1.074E-5","0.25622418","0.0","28","5","false","高亭公司","5.5","28","0","0","0.51619463","false","0","高亭公司","425404","0.12857143","ORG"
"121","2.76727823","9.336E-5","0.3613659","0.0","24","5","false","體西城商聯","200.625","24","0","0","0.70545363","false","0","體西城商聯","5620170","0.07695644","ORG"
"122","2.76905949","9.004E-5","0.36113345","0.0","17","5","false","體大","215.29411765","17","0","0","0.70515675","false","0","體大","3017358","0.08270711","ORG"
"123","2.76852512","6.843E-5","0.36120315","0.0","19","5","false","骨科醫院","165.10526316","19","0","0","0.70524581","false","0","骨科醫院","2405892","0.06331222","ORG"
"124","2.76834699","1.009E-4","0.36122639","0.0","20","5","false","騐云","176.7","20","0","0","0.7052755","false","0","騐云","3602562","0.06778549","ORG"
"125","2.76941575","6.656E-5","0.36108699","0.0","16","5","false","駛員聯合","193.625","16","0","0","0.70509738","false","0","駛員聯合","1688056","0.07437259","ORG"
"126","2.76941575","4.01E-5","0.36108699","0.0","12","5","false","駐華艦隊","321.0","12","0","0","0.70509738","false","0","駐華艦隊","1341254","0.1233616","ORG"
"127","2.76620948","1.651E-4","0.36150552","0.0","31","5","false","駐滬辦事處工商訪問局","155.12903226","31","0","0","0.70563175","false","0","駐滬辦事處工商訪問局","6708044","0.05944043","ORG"
"128","2.75961881","2.4142E-4","0.36236889","0.0","66","5","false","駐滬辦事","90.1875","66","0","1","0.7067302","false","0","駐滬辦事","19226294","0.03434251","ORG"
"129","2.76478447","1.1935E-4","0.36169185","0.0","37","5","false","駐滬賽會品管理處","134.64864865","37","0","0","0.70586926","false","0","駐滬賽會品管理處","7900492","0.05150237","ORG"
"130","2.76478447","1.1935E-4","0.36169185","0.0","37","5","false","駐滬賽會","134.64864865","37","0","0","0.70586926","false","0","駐滬賽會","7900492","0.05150237","ORG"
"131","2.77012825","3.802E-5","0.36099412","0.0","12","5","false","駐滬賽品管理","242.75","12","0","0","0.70497862","false","0","駐滬賽品管理","1229956","0.09333977","ORG"
"132","2.76888137","1.0737E-4","0.36115668","0.0","18","5","false","駐滬警務","202.88888889","18","0","0","0.70518644","false","0","駐滬警務","3322560","0.07791929","ORG"
"133","2.77119701","1.385E-5","0.36085489","0.0","5","5","false","駐滬第十三團","573.6","5","0","0","0.7048005","false","0","駐滬第十三團","456484","0.22099575","ORG"
"134","2.76834699","1.6015E-4","0.36122639","0.0","21","5","false","駐淞十三軍第一師第一團團","166.0952381","21","0","0","0.7052755","false","0","駐淞十三軍第一師第一團團","4678004","0.06371873","ORG"
"135","2.71188101","0.01111413","0.36874774","0.0","368","5","false","馮軍","48.58662614","368","0","20","0.7146865","false","0","馮軍","575304040","0.01830255","ORG"
"136","2.76905949","5.568E-5","0.36113345","0.0","13","5","false","馮存仁堂","301.23076923","13","0","0","0.70515675","false","0","馮存仁堂","1586944","0.11569586","ORG"
"137","2.77012825","3.736E-5","0.36099412","0.0","11","5","false","馬路商總","277.45454545","11","0","0","0.70497862","false","0","馬路商總","1176114","0.10669801","ORG"
"138","2.76781261","1.147E-5","0.36129614","0.0","12","4","false","馬路商業聯合","368.75","12","0","0","0.70536456","false","0","馬路商業聯合","1571574","0.14176947","ORG"
"139","2.76995012","2.642E-5","0.36101733","0.0","12","5","false","馬爾康洋行","286.41666667","12","0","0","0.70500831","false","0","馬爾康洋行","1185838","0.11015695","ORG"
"140","2.76941575","1.1231E-4","0.36108699","0.0","14","5","false","馬湖","275.0","14","0","0","0.70509738","false","0","馬湖","3309194","0.10570988","ORG"
"141","2.77119701","1.385E-5","0.36085489","0.0","5","5","false","馬橋合作","573.6","5","0","0","0.7048005","false","0","馬橋合作","456484","0.22099575","ORG"
"142","2.7704845","8.5E-7","0.3609477","0.0","6","5","false","香雪堂","716.0","6","0","0","0.70491925","false","0","香雪堂","193136","0.27563608","ORG"
"143","2.75730317","5.3523E-4","0.36267321","0.0","83","5","false","香港路銀行公會","91.65","83","0","3","0.70711614","false","0","香港路銀行公會","45185480","0.03494603","ORG"
"144","2.76834699","2.7419E-4","0.36122639","0.0","16","5","false","香港皮鞋公司","273.125","16","0","0","0.7052755","false","0","香港皮鞋公司","4319872","0.10482473","ORG"
"145","2.77137513","7.268E-5","0.3608317","0.0","5","5","false","香港廣州二商會","532.0","5","0","0","0.70477081","false","0","香港廣州二商會","668140","0.20501931","ORG"
"146","2.76478447","7.216E-5","0.36169185","0.0","37","5","false","香港國民銀行","119.35135135","37","0","0","0.70586926","false","0","香港國民銀行","4977496","0.04560746","ORG"
"147","2.76995012","2.2967E-4","0.36101733","0.0","13","5","false","香港中藥商","228.69230769","13","0","0","0.70500831","false","0","香港中藥商","2503170","0.08791209","ORG"
"148","2.76852512","1.122E-4","0.36120315","0.0","20","5","false","香業職","171.55","20","0","0","0.70524581","false","0","香業職","4188242","0.06582401","ORG"
"149","2.76514072","1.1518E-4","0.36164525","0.0","36","5","false","香亞公司","187.27777778","36","0","0","0.70580988","false","0","香亞公司","13717356","0.07181102","ORG"
"150","2.76585322","3.9911E-4","0.36155209","0.0","40","5","false","首都女子法學院","135.38235294","40","0","6","0.70569113","false","0","首都女子法學院","9763844","0.05184504","ORG"
"151","2.76959387","2.6349E-4","0.36106377","0.0","13","5","false","餘姚旅滬同鄕","247.0","13","0","0","0.70506769","false","0","餘姚旅滬同鄕","2337512","0.09490741","ORG"
"152","2.76763449","4.204E-5","0.36131939","0.0","26","5","false","餘姚旅滬同鄉","143.0","26","0","0","0.70539425","false","0","餘姚旅滬同鄉","2658498","0.05482625","ORG"
"153","2.76763449","5.856E-5","0.36131939","0.0","20","5","false","飛星人力車廠","245.55","20","0","0","0.70539425","false","0","飛星人力車廠","2565110","0.09420262","ORG"
"154","2.7656751","1.6767E-4","0.36157537","0.0","32","5","false","飛利浦","237.96666667","32","0","2","0.70572082","false","0","飛利浦","8859794","0.09124631","ORG"
"155","2.77012825","2.161E-5","0.36099412","0.0","10","5","false","額無錫縣商民恊會","363.3","10","0","0","0.70497862","false","0","額無錫縣商民恊會","887364","0.13977623","ORG"
"156","2.76870324","1.9426E-4","0.36117991","0.0","16","5","false","頭總商會","244.25","16","0","0","0.70521613","false","0","頭總商會","3703048","0.09377409","ORG"
"157","2.77030638","6.788E-5","0.3609709","0.0","8","5","false","頭內地稅局","422.0","8","0","0","0.70494894","false","0","頭內地稅局","1028062","0.1623602","ORG"
"158","2.77030638","6.488E-5","0.3609709","0.0","11","5","false","領館","241.81818182","11","0","0","0.70494894","false","0","領館","1201848","0.09297999","ORG"
"159","2.76870324","1.2517E-4","0.36117991","0.0","20","5","false","領交部","135.75","20","0","0","0.70521613","false","0","領交部","2155730","0.05202703","ORG"
"160","2.76799074","6.602E-5","0.36127289","0.0","23","5","false","音樂專院","143.86956522","23","0","0","0.70533488","false","0","音樂專院","2391820","0.0551407","ORG"
"161","2.76905949","4.683E-5","0.36113345","0.0","16","5","false","青野隊","230.0","16","0","0","0.70515675","false","0","青野隊","1945568","0.08834877","ORG"
"162","2.76335946","0.00100501","0.36187836","0.0","47","5","false","青記","75.53191489","47","0","0","0.70610676","false","0","青記","15321038","0.02874351","ORG"
"163","2.76763449","1.1603E-4","0.36131939","0.0","26","5","false","青草一隊","135.38461538","26","0","0","0.70539425","false","0","青草一隊","4726060","0.05188595","ORG"
"164","2.76834699","1.5613E-4","0.36122639","0.0","21","5","false","青年會","193.35","21","0","1","0.7052755","false","0","青年會","3702880","0.0742091","ORG"
"165","2.76068757","3.9163E-4","0.3622286","0.0","59","5","false","青島市府","113.84745763","59","0","0","0.70655207","false","0","青島市府","24383482","0.04346974","ORG"
"166","2.76068757","3.9163E-4","0.3622286","0.0","59","5","false","青島商品檢騐局","113.84745763","59","0","0","0.70655207","false","0","青島商品檢騐局","24383482","0.04346974","ORG"
"167","2.77012825","4.025E-5","0.36099412","0.0","12","5","false","青島","227.16666667","12","0","0","0.70497862","false","0","青島","1138684","0.08732304","ORG"
"168","2.76763449","1.1603E-4","0.36131939","0.0","26","5","false","青天公司","135.38461538","26","0","0","0.70539425","false","0","青天公司","4726060","0.05188595","ORG"
"169","2.76300321","9.3647E-4","0.36192502","0.0","50","5","false","靑草","68.42","50","0","0","0.70616613","false","0","靑草","15449934","0.0260108","ORG"
"170","2.76941575","4.226E-5","0.36108699","0.0","11","5","false","靑春醫院","326.18181818","11","0","0","0.70509738","false","0","靑春醫院","1419160","0.12531091","ORG"
"171","2.769772","2.3621E-4","0.36104055","0.0","13","5","false","震旦醫科","283.76923077","13","0","0","0.705038","false","0","震旦醫科","3002212","0.10913517","ORG"
"172","2.76923762","2.319E-5","0.36111022","0.0","12","5","false","電達市商會","350.08333333","12","0","0","0.70512706","false","0","電達市商會","1035166","0.13452152","ORG"
"173","2.77012825","5.653E-5","0.36099412","0.0","11","5","false","電車工會","288.90909091","11","0","0","0.70497862","false","0","電車工會","1542244","0.11111891","ORG"
"174","2.77119701","1.406E-5","0.36085489","0.0","6","5","false","電燈公司","444.0","6","0","0","0.7048005","false","0","電燈公司","438684","0.17104247","ORG"
"175","2.76603135","1.3524E-4","0.3615288","0.0","34","5","false","電機絲織廠同業公會","121.0","34","0","0","0.70566144","false","0","電機絲織廠同業公會","9362718","0.04631416","ORG"
"176","2.76478447","7.216E-5","0.36169185","0.0","37","5","false","電機廠長","119.35135135","37","0","0","0.70586926","false","0","電機廠長","4977496","0.04560746","ORG"
"177","2.76905949","5.706E-5","0.36113345","0.0","18","5","false","電影出版社","156.55555556","18","0","0","0.70515675","false","0","電影出版社","1884202","0.06006006","ORG"
"178","2.76478447","7.216E-5","0.36169185","0.0","37","5","false","電信學校","119.35135135","37","0","0","0.70586926","false","0","電信學校","4977496","0.04560746","ORG"
"179","2.76816886","2.0832E-4","0.36124964","0.0","22","5","false","雲飛汽車公司","200.19047619","22","0","1","0.70530519","false","0","雲飛汽車公司","4714188","0.07684818","ORG"
"180","2.76995012","6.139E-5","0.36101733","0.0","11","5","false","雲飛分站","341.81818182","11","0","0","0.70500831","false","0","雲飛分站","1578422","0.1314885","ORG"
"181","2.75534378","5.624E-4","0.36293112","0.0","94","5","false","雲錦公所","100.69662921","94","0","5","0.7074427","false","0","雲錦公所","47034678","0.03840394","ORG"
"182","2.76834699","0.00169442","0.36122639","0.0","22","5","false","雲裳公司","121.5","22","0","0","0.7052755","false","0","雲裳公司","4668242","0.0465251","ORG"
"183","2.76923762","9.247E-5","0.36111022","0.0","17","5","false","雲川","204.0","17","0","0","0.70512706","false","0","雲川","4255256","0.07837838","ORG"
"184","2.76086569","1.8262E-4","0.36220523","0.0","58","5","false","雲南總","111.96551724","58","0","0","0.70652238","false","0","雲南總","12803362","0.04274481","ORG"
"185","2.76923762","9.247E-5","0.36111022","0.0","17","5","false","雪蘭莪華僑志光公司","204.0","17","0","0","0.70512706","false","0","雪蘭莪華僑志光公司","4255256","0.07837838","ORG"
"186","2.76122195","2.6553E-4","0.3621585","0.0","45","4","false","雪恥","134.71111111","45","0","0","0.70646301","false","0","雪恥","13633770","0.05146694","ORG"
"187","2.76656573","1.1753E-4","0.36145897","0.0","28","5","false","雜貨","178.5","28","0","0","0.70557238","false","0","雜貨","8750224","0.06842714","ORG"
"188","2.76923762","9.247E-5","0.36111022","0.0","17","5","false","雙輪牙刷公司","204.0","17","0","0","0.70512706","false","0","雙輪牙刷公司","4255256","0.07837838","ORG"
"189","2.76870324","7.574E-5","0.36117991","0.0","20","5","false","雙宫絲廠","184.9","20","0","0","0.70521613","false","0","雙宫絲廠","3074660","0.07100386","ORG"
"190","2.76246883","1.3466E-4","0.36199503","0.0","48","5","false","集滬上實業領袖市商會","169.41666667","48","0","0","0.7062552","false","0","集滬上實業領袖市商會","14118936","0.06485047","ORG"
"191","2.77030638","4.6688E-4","0.3609709","0.0","9","5","false","雅黎歌集","292.22222222","9","0","0","0.70494894","false","0","雅黎歌集","1587768","0.11235425","ORG"
"192","2.76246883","1.532E-4","0.36199503","0.0","48","5","false","隴海港務局","137.29166667","48","0","0","0.7062552","false","0","隴海港務局","14848654","0.05248043","ORG"
"193","2.76246883","1.532E-4","0.36199503","0.0","48","5","false","隴海工程局","137.29166667","48","0","0","0.7062552","false","0","隴海工程局","14848654","0.05248043","ORG"
"194","2.76514072","1.1518E-4","0.36164525","0.0","36","5","false","隆興製革","187.27777778","36","0","0","0.70580988","false","0","隆興製革","13717356","0.07181102","ORG"
"195","2.76496259","1.7812E-4","0.36166855","0.0","39","5","false","隆昌公司","82.69230769","39","0","0","0.70583957","false","0","隆昌公司","6536106","0.03151709","ORG"
"196","2.76300321","9.3647E-4","0.36192502","0.0","50","5","false","陽隊","68.42","50","0","0","0.70616613","false","0","陽隊","15449934","0.0260108","ORG"
"197","2.76905949","6.8974E-4","0.36113345","0.0","18","5","false","陽縣公安局","155.0","18","0","0","0.70515675","false","0","陽縣公安局","4226022","0.05945946","ORG"
"198","2.76923762","3.893E-5","0.36111022","0.0","15","5","false","陸軍敎導第二師","207.46666667","15","0","0","0.70512706","false","0","陸軍敎導第二師","1601642","0.07965535","ORG"
"199","2.76888137","5.384E-5","0.36115668","0.0","18","5","false","陸軍","164.72222222","18","0","0","0.70518644","false","0","陸軍","1829148","0.06318882","ORG"
"200","2.77030638","2.59E-5","0.3609709","0.0","10","5","false","陳路局","337.2","10","0","0","0.70494894","false","0","陳路局","954038","0.12975685","ORG"
"201","2.76834699","4.568E-5","0.36122639","0.0","19","5","false","除特賓德實業視察","217.68421053","19","0","0","0.7052755","false","0","除特賓德實業視察","2297346","0.08356506","ORG"
"202","2.76620948","3.222E-4","0.36150552","0.0","30","5","false","院務委員會","169.36666667","30","0","0","0.70563175","false","0","院務委員會","10134572","0.06490619","ORG"
"203","2.76674385","1.1565E-4","0.3614357","0.0","25","5","false","陜西省政府交際","187.56","25","0","0","0.70554269","false","0","陜西省政府交際","4539320","0.07186441","ORG"
"204","2.7581938","3.8825E-4","0.3625561","0.0","73","5","false","陜西省政府","114.31428571","73","0","3","0.7069677","false","0","陜西省政府","30438186","0.04359919","ORG"
"205","2.76852512","4.3385E-4","0.36120315","0.0","18","5","false","限民治書店","216.83333333","18","0","0","0.70524581","false","0","限民治書店","5283754","0.08323692","ORG"
"206","2.77084076","7.038E-5","0.36090129","0.0","8","5","false","防疫醫院","328.25","8","0","0","0.70485987","false","0","防疫醫院","911622","0.12635135","ORG"
"207","3.76825793","0.0","0.26537462","0.0","1","6","false","馮培熹","22.0","1","0","0","0.53862368","false","0","馮培熹","0","0.0","PERSON"
"208","3.76825793","0.0","0.26537462","0.0","1","6","false","熊渭","22.0","1","0","0","0.53862368","false","0","熊渭","0","0.0","PERSON"
"209","3.76825793","0.0","0.26537462","0.0","1","6","false","漢章","22.0","1","0","0","0.53862368","false","0","漢章","0","0.0","PERSON"
"210","3.76825793","0.0","0.26537462","0.0","1","6","false","沈冲","22.0","1","0","0","0.53862368","false","0","沈冲","0","0.0","PERSON"
"211","3.76825793","0.0","0.26537462","0.0","1","6","false","林祖縉","22.0","1","0","0","0.53862368","false","0","林祖縉","0","0.0","PERSON"
"212","3.76825793","0.0","0.26537462","0.0","1","6","false","朱璧","22.0","1","0","0","0.53862368","false","0","朱璧","0","0.0","PERSON"
"213","3.76825793","0.0","0.26537462","0.0","1","6","false","增銘","22.0","1","0","0","0.53862368","false","0","增銘","0","0.0","PERSON"
"214","3.76825793","0.0","0.26537462","0.0","1","6","false","培熹","22.0","1","0","0","0.53862368","false","0","培熹","0","0.0","PERSON"
"215","3.76825793","0.0","0.26537462","0.0","1","6","false","周自昂","22.0","1","0","0","0.53862368","false","0","周自昂","0","0.0","PERSON"
"216","2.76834699","0.00184728","0.36122639","0.0","22","5","false","關税研究委員會","126.31818182","22","0","0","0.7052755","false","0","關税研究委員會","4525168","0.0483854","ORG"
"217","3.76825793","0.0","0.26537462","0.0","1","6","false","冰紀","22.0","1","0","0","0.53862368","false","0","冰紀","0","0.0","PERSON"
"218","2.769772","3.077E-5","0.36104055","0.0","11","5","false","關稅委","285.63636364","11","0","0","0.705038","false","0","關稅委","1157322","0.10977106","ORG"
"219","2.77155326","6.497E-5","0.36080851","0.0","4","5","false","關稅公庫委員會","900.66666667","4","0","1","0.70474112","false","0","關稅公庫委員會","277106","0.34722758","ORG"
"220","2.77190951","1.42E-6","0.36076214","0.0","2","5","false","關稅公庫委員","1308.0","2","0","0","0.70468175","false","0","關稅公庫委員","53360","0.5046332","ORG"
"221","2.77012825","1.0955E-4","0.36099412","0.0","9","5","false","關庫促成","371.66666667","9","0","0","0.70497862","false","0","關庫促成","1405304","0.14294897","ORG"
"222","2.76852512","9.578E-5","0.36120315","0.0","17","5","false","閘北電公司","197.0","17","0","0","0.70524581","false","0","閘北電公司","3012914","0.07555898","ORG"
"223","2.76941575","8.493E-5","0.36108699","0.0","16","5","false","閘北財政工務兩","204.1875","16","0","0","0.70509738","false","0","閘北財政工務兩","2681128","0.07845077","ORG"
"224","2.76852512","5.526E-5","0.36120315","0.0","17","5","false","閘北自治","204.41176471","17","0","0","0.70524581","false","0","閘北自治","2489584","0.07841625","ORG"
"225","2.76710011","6.835E-5","0.36138917","0.0","28","5","false","閘北第一區黨","159.42857143","28","0","0","0.70548332","false","0","閘北第一區黨","4674338","0.06114572","ORG"
"226","2.76852512","6.482E-5","0.36120315","0.0","20","5","false","閘北白十字會普善醫院","190.7","20","0","0","0.70524581","false","0","閘北白十字會普善醫院","3270698","0.07321497","ORG"
"227","2.77190951","5.9E-6","0.36076214","0.0","2","5","false","閘北火災聯合","1302.0","2","0","0","0.70468175","false","0","閘北火災聯合","161310","0.5023166","ORG"
"228","2.76745636","2.3727E-4","0.36134264","0.0","23","5","false","閘北水電公司","185.69565217","23","0","0","0.70542394","false","0","閘北水電公司","7380982","0.0712011","ORG"
"229","2.76852512","6.272E-5","0.36120315","0.0","20","5","false","閘北新民路團","167.6","20","0","0","0.70524581","false","0","閘北新民路團","2757836","0.0642995","ORG"
"230","2.77119701","1.406E-5","0.36085489","0.0","6","5","false","閘北政軍學商慈善","444.0","6","0","0","0.7048005","false","0","閘北政軍學商慈善","438684","0.17104247","ORG"
"231","2.76727823","9.336E-5","0.3613659","0.0","24","5","false","閘北房客聯合總會","200.625","24","0","0","0.70545363","false","0","閘北房客聯合總會","5620170","0.07695644","ORG"
"232","2.7656751","1.3377E-4","0.36157537","0.0","34","5","false","閘北慈善會","208.87096774","34","0","2","0.70572082","false","0","閘北慈善會","8061764","0.08007356","ORG"
"233","2.76745636","2.3727E-4","0.36134264","0.0","23","5","false","閘北慈善團體","185.69565217","23","0","0","0.70542394","false","0","閘北慈善團體","7380982","0.0712011","ORG"
"234","2.76175632","4.8984E-4","0.36208843","0.0","57","5","false","閘北市議事會議","122.26923077","57","0","4","0.70637395","false","0","閘北市議事會議","20591808","0.04669589","ORG"
"235","2.76852512","5.526E-5","0.36120315","0.0","17","5","false","閘北市議事","204.41176471","17","0","0","0.70524581","false","0","閘北市議事","2489584","0.07841625","ORG"
"236","2.76888137","1.0737E-4","0.36115668","0.0","18","5","false","閘北市董會","202.88888889","18","0","0","0.70518644","false","0","閘北市董會","3322560","0.07791929","ORG"
