"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","Type"
"1146","2.58348294","0.05914632","0.38707436","0.0","98","3","false","紅軍","18.11340206","98","0","1","0.60412926","false","0","紅軍","4242226","0.06338297","ORG"
"932","2.7037702","0.04646686","0.36985392","0.0","30","3","false","新光標準內衣染織整理廠股份有限公司","10.63333333","30","0","0","0.57405745","false","0","新光標準內衣染織整理廠股份有限公司","322602","0.03567901","ORG"
"1094","2.66786355","0.01779281","0.37483176","0.0","53","3","false","國民政府","18.3","53","0","2","0.58303411","false","0","政府","1277316","0.06407407","ORG"
"1149","2.68043088","0.01534384","0.37307435","0.0","49","3","false","行政院","25.53488372","49","0","4","0.57989228","false","0","行政院","1165740","0.09086994","ORG"
"1096","2.68222621","0.01337168","0.37282463","0.0","46","3","false","國民政府","20.38095238","46","0","3","0.57944345","false","0","國民政府","968420","0.07178131","ORG"
"220","2.63105925","0.00973666","0.38007506","0.0","78","4","false","郭襄士","23.85897436","78","0","0","0.59223519","false","0","郭襄士","770872","0.04163748","PERSON"
"402","2.72800718","0.00665503","0.36656795","0.0","62","4","false","秦潤卿","25.87096774","62","0","0","0.5679982","false","0","秦潤卿","551206","0.04867117","PERSON"
"1154","2.64991023","0.02959132","0.37737127","0.0","60","3","false","百昌行","19.9","60","0","0","0.58752244","false","0","百昌行","1880970","0.07","ORG"
"1043","2.70197487","0.00574334","0.37009967","0.0","33","3","false","申新公司","36.4516129","33","0","2","0.57450628","false","0","申新公司","643284","0.13130227","ORG"
"1155","2.68222621","0.01404064","0.37282463","0.0","42","3","false","星報","15.64285714","42","0","0","0.57944345","false","0","星報","696514","0.0542328","ORG"
"1156","2.62477558","0.04037495","0.38098495","0.0","77","3","false","日軍","10.75675676","77","0","2","0.5938061","false","0","日軍","1873622","0.03613614","ORG"
"1102","2.7037702","0.01836885","0.36985392","0.0","34","3","false","江海關","20.9","34","0","2","0.57405745","false","0","江海關","510580","0.0737037","ORG"
"594","2.06732496","0.12778547","0.48371689","0.0","211","4","false","杜月笙","20.91623037","211","0","14","0.73316876","false","0","杜月笙","7228232","0.02655497","PERSON"
"1164","2.67863555","0.00835742","0.3733244","0.0","46","3","false","大新公司","32.75","46","0","2","0.58034111","false","0","大新公司","1028260","0.11759259","ORG"
"704","2.86983842","0.00528244","0.34845167","0.0","34","4","false","徐寄傾","36.57575758","34","0","1","0.53254039","false","0","徐寄傾","419938","0.07717084","PERSON"
"1111","2.68940754","0.0056105","0.37182911","0.0","38","3","false","湖社","18.86842105","38","0","0","0.57764811","false","0","湖社","362598","0.06617934","ORG"
"1112","2.68940754","0.0056105","0.37182911","0.0","38","3","false","埠湖社","18.86842105","38","0","0","0.57764811","false","0","埠湖社","362598","0.06617934","ORG"
