"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","Type"
"94","3.78805719","0.0","0.26398757","0.0","1","6","false","齊醫","49.0","1","0","0","0.5353238","false","0","齊醫","0","0.0","PERSON"
"95","3.63811126","2.28E-6","0.2748679","0.0","2","4","false","齊致","405.5","2","0","0","0.56031479","false","0","齊致","90580","0.60735736","PERSON"
"96","3.71813048","2.09E-6","0.26895237","0.0","8","5","false","齊白石","71.75","8","0","0","0.54697825","false","0","齊白石","17612","0.21570122","PERSON"
"97","3.59894269","3.59E-6","0.27785938","0.0","5","4","false","齊植","253.0","5","0","0","0.56684289","false","0","齊植","125352","0.30508475","PERSON"
"98","3.70635588","0.0","0.26980679","0.0","1","5","false","齊廉","385.0","1","0","0","0.54894069","false","0","齊廉","0","0.0","PERSON"
"99","3.52517121","2.284E-5","0.28367416","0.0","7","4","false","鼓王","193.28571429","7","0","0","0.57913813","false","0","鼓王","103852","0.17001389","PERSON"
"100","3.52132644","6.98E-6","0.2839839","0.0","4","4","false","鼎盛","298.0","4","0","0","0.57977893","false","0","鼎盛","90862","0.25826087","PERSON"
"101","3.53189956","6.22E-6","0.28313376","0.0","4","4","false","黨謝","282.0","4","0","0","0.57801674","false","0","黨謝","6690","0.25406872","PERSON"
"102","3.52925628","3.72E-6","0.28334582","0.0","5","4","false","黨蔣","257.4","5","0","0","0.57845729","false","0","黨蔣","28666","0.2297491","PERSON"
"103","3.71116184","1.73E-6","0.26945739","0.0","4","4","false","黨吳","126.5","4","0","0","0.54813969","false","0","黨吳","38738","0.34861111","PERSON"
"104","3.78253034","0.0","0.26437329","0.0","1","6","false","點潘","72.0","1","0","0","0.53624494","false","0","點潘","0","0.0","PERSON"
"105","3.77700348","5.33E-6","0.26476015","0.0","4","6","false","默庵","26.75","4","0","0","0.53716609","false","0","默庵","3516","0.28611111","PERSON"
"106","3.59629941","5.4E-7","0.27806361","0.0","2","6","false","默如","438.5","2","0","0","0.56728343","false","0","默如","1644","0.51836493","PERSON"
"107","3.79478553","0.0","0.2635195","0.0","2","6","false","黎頻","20.0","2","0","0","0.53420241","false","0","黎頻","2","1.0","PERSON"
"108","3.52853538","3.5E-6","0.2834037","0.0","9","4","false","黎離","169.55555556","9","0","0","0.57857744","false","0","黎離","31842","0.1511709","PERSON"
"109","3.53262045","0.0","0.28307598","0.0","1","4","false","黎連城","1107.0","1","0","0","0.57789659","false","0","黎連城","0","0.0","PERSON"
"110","3.55785174","4.8E-6","0.28106849","0.0","2","5","false","黎照寰","611.5","2","0","0","0.57369138","false","0","黎照寰","241402","0.60989011","PERSON"
"111","3.55448756","1.387E-4","0.28133451","0.0","17","5","false","黄金榮","78.76470588","17","0","0","0.57425207","false","0","黄金榮","747736","0.07776471","PERSON"
"112","3.62897994","4.6E-7","0.27555953","0.0","3","4","false","黄維永","273.33333333","3","0","0","0.56183668","false","0","黄維永","2638","0.38738739","PERSON"
"113","3.78060795","2.28E-6","0.26450772","0.0","2","6","false","黄紹竑","41.0","2","0","0","0.53656534","false","0","黄紹竑","1798","0.51282051","PERSON"
"114","3.53093836","2.682E-5","0.28321083","0.0","7","4","false","黄立","337.85714286","7","0","0","0.57817694","false","0","黄立","922268","0.30429733","PERSON"
"115","3.76763186","8.2E-7","0.26541871","0.0","6","6","false","黄秉鈞","42.33333333","6","0","0","0.53872802","false","0","黄秉鈞","5462","0.32545932","PERSON"
"116","3.7041932","1.47E-6","0.26996432","0.0","3","5","false","黄祖培","151.33333333","3","0","0","0.54930113","false","0","黄祖培","35390","0.38448423","PERSON"
"117","3.71188273","2.355E-5","0.26940506","0.0","8","4","false","黄益壽","51.625","8","0","0","0.54801954","false","0","黄益壽","71476","0.1434136","PERSON"
"118","3.67199327","1.86E-6","0.27233165","0.0","3","5","false","黄琪翔","215.33333333","3","0","0","0.55466779","false","0","黄琪翔","49252","0.40825397","PERSON"
"119","3.69674396","5.82E-6","0.27050832","0.0","18","5","false","黄燕堂","56.44444444","18","0","0","0.55054267","false","0","黄燕堂","66302","0.13622714","PERSON"
"120","3.64075454","2.52E-6","0.27466834","0.0","4","5","false","黄涵之","181.25","4","0","0","0.55987424","false","0","黄涵之","37434","0.27561162","PERSON"
"121","3.56914574","6.95E-6","0.28017909","0.0","5","6","false","黄欽","244.4","5","0","0","0.57180904","false","0","黄欽","151142","0.25513627","PERSON"
"122","3.48287877","1.533E-5","0.28711881","0.0","8","4","false","黄桐生","252.25","8","0","0","0.58618687","false","0","黄桐生","409904","0.19238132","PERSON"
"123","3.41559534","1.2361E-4","0.29277473","0.0","19","4","false","黄振世","136.68421053","19","0","0","0.59740078","false","0","黄振世","2350060","0.08614871","PERSON"
"124","3.7275021","8.0E-8","0.26827617","0.0","2","5","false","黄慶","196.0","2","0","0","0.54541632","false","0","黄慶","1880","0.66101695","PERSON"
"125","3.03784693","9.4275E-4","0.32918051","0.0","40","4","false","黄家","136.35","40","0","0","0.66035884","false","0","黄家","14956840","0.04329814","PERSON"
"126","3.75057071","0.0","0.26662609","0.0","1","5","false","黄宇人","201.0","1","0","0","0.54157155","false","0","黄宇人","0","0.0","PERSON"
"127","3.51555929","9.03E-6","0.28444976","0.0","3","4","false","黄子","454.66666667","3","0","0","0.58074012","false","0","黄子","413450","0.38609929","PERSON"
"128","3.78349153","0.0","0.26430613","0.0","1","6","false","黄如","67.0","1","0","0","0.53608475","false","0","黄如","0","0.0","PERSON"
"129","3.77027514","2.4E-7","0.26523263","0.0","5","6","false","黄光祿","57.2","5","0","0","0.53828748","false","0","黄光祿","3088","0.47627119","PERSON"
"130","3.64652169","1.21E-6","0.27423394","0.0","3","6","false","黄元珍","231.0","3","0","0","0.55891305","false","0","黄元珍","24350","0.36277603","PERSON"
"131","3.79646762","2.0E-8","0.26340275","0.0","4","6","false","黄元彬","11.0","4","0","0","0.53392206","false","0","黄元彬","12","1.0","PERSON"
"132","3.70347231","1.43E-6","0.27001687","0.0","3","6","false","黄佳馥","156.0","3","0","0","0.54942128","false","0","黄佳馥","15298","0.39042821","PERSON"
"133","3.55785174","3.403E-5","0.28106849","0.0","17","5","false","黄伯樵","90.52941176","17","0","0","0.57369138","false","0","黄伯樵","662888","0.09080062","PERSON"
"134","3.52901598","3.349E-5","0.28336511","0.0","5","5","false","黃香","260.2","5","0","0","0.57849734","false","0","黃香","472072","0.23184258","PERSON"
"135","2.95518443","0.00237804","0.33838836","0.0","83","4","false","黃金","100.42168675","83","0","0","0.67413593","false","0","黃金","36332362","0.02901129","PERSON"
"136","3.78805719","0.0","0.26398757","0.0","1","5","false","黃郛","46.0","1","0","0","0.5353238","false","0","黃郛","0","0.0","PERSON"
"137","3.60446954","1.85E-6","0.27743333","0.0","4","4","false","黃逸","272.5","4","0","0","0.56592174","false","0","黃逸","89550","0.33768657","PERSON"
"138","3.7162081","4.54E-6","0.2690915","0.0","9","5","false","黃賓虹","68.66666667","9","0","0","0.54729865","false","0","黃賓虹","37226","0.20199005","PERSON"
"139","3.78421242","3.4E-7","0.26425578","0.0","8","6","false","黃財","19.625","8","0","0","0.5359646","false","0","黃財","1058","0.32675439","PERSON"
"140","3.79742881","0.0","0.26333608","0.0","1","6","false","黃警","10.0","1","0","0","0.53376186","false","0","黃警","0","0.0","PERSON"
"141","3.77387961","3.0E-8","0.26497931","0.0","3","6","false","黃統","73.0","3","0","0","0.53768673","false","0","黃統","198","0.69230769","PERSON"
"142","3.56698306","2.067E-5","0.28034896","0.0","12","5","false","黃紹竑","130.5","12","0","0","0.57216949","false","0","黃紹竑","544070","0.13588667","PERSON"
"143","3.42544755","3.595E-5","0.29193266","0.0","9","4","false","黃紹慈","217.33333333","9","0","0","0.59575874","false","0","黃紹慈","917676","0.14011226","PERSON"
"144","3.28559414","2.5524E-4","0.30435896","0.0","13","4","false","黃紹","228.53846154","13","0","0","0.61906764","false","0","黃紹","3913430","0.1072283","PERSON"
"145","3.53262045","0.0","0.28307598","0.0","1","4","false","黃立生","1107.0","1","0","0","0.57789659","false","0","黃立生","0","0.0","PERSON"
"146","3.7866154","8.0E-8","0.26408808","0.0","6","6","false","黃祥","33.33333333","6","0","0","0.5355641","false","0","黃祥","230","0.65986395","PERSON"
"147","3.71044095","4.64E-6","0.26950975","0.0","5","4","false","黃百","102.0","5","0","0","0.54825984","false","0","黃百","41492","0.27900552","PERSON"
"148","3.53213985","3.5E-7","0.2831145","0.0","3","4","false","黃琳","449.0","3","0","0","0.57797669","false","0","黃琳","3986","0.40506329","PERSON"
"149","3.60446954","1.85E-6","0.27743333","0.0","4","4","false","黃燕堂","272.5","4","0","0","0.56592174","false","0","黃燕堂","89550","0.33768657","PERSON"
"150","3.62201129","3.9E-6","0.2760897","0.0","3","5","false","黃炳","298.0","3","0","0","0.56299812","false","0","黃炳","129970","0.40518417","PERSON"
"151","3.59413673","1.874E-5","0.27823093","0.0","7","4","false","黃炎培","171.42857143","7","0","0","0.56764388","false","0","黃炎培","454738","0.20192959","PERSON"
"152","3.38531779","5.757E-5","0.29539324","0.0","7","4","false","黃炎","279.85714286","7","0","0","0.60244703","false","0","黃炎","1286532","0.16278876","PERSON"
"153","3.79118106","0.0","0.26377005","0.0","1","6","false","黃漢","36.0","1","0","0","0.53480316","false","0","黃漢","0","0.0","PERSON"
"154","3.72221555","1.89E-6","0.2686572","0.0","6","4","false","黃涵","63.16666667","6","0","0","0.54629741","false","0","黃涵","6388","0.19925214","PERSON"
"155","3.73903641","5.4E-7","0.26744859","0.0","5","5","false","黃浴","68.2","5","0","0","0.54349393","false","0","黃浴","11572","0.27540984","PERSON"
"156","3.78613481","6.0E-8","0.2641216","0.0","4","6","false","黃次","35.0","4","0","0","0.5356442","false","0","黃次","162","0.65384615","PERSON"
"157","3.4910489","1.523E-5","0.28644686","0.0","4","4","false","黃桐生","409.5","4","0","0","0.58482518","false","0","黃桐生","375652","0.32014107","PERSON"
"158","3.54896071","1.386E-5","0.28177263","0.0","7","4","false","黃桂","348.14285714","7","0","0","0.57517321","false","0","黃桂","819552","0.33637874","PERSON"
"159","3.43698186","5.81E-5","0.29095295","0.0","9","4","false","黃朝琴","196.33333333","9","0","0","0.59383636","false","0","黃朝琴","855344","0.13057041","PERSON"
"160","3.53045777","1.103E-5","0.28324939","0.0","6","4","false","黃月","213.16666667","6","0","0","0.57825704","false","0","黃月","338208","0.19114114","PERSON"
"161","3.7275021","7.9E-7","0.26827617","0.0","2","5","false","黃旭","154.0","2","0","0","0.54541632","false","0","黃旭","2522","0.51864407","PERSON"
"162","3.7988706","0.0","0.26323613","0.0","1","6","false","黃故","4.0","1","0","0","0.53352157","false","0","黃故","0","0.0","PERSON"
"163","3.57707557","1.873E-5","0.27955797","0.0","5","6","false","黃振東","208.2","5","0","0","0.5704874","false","0","黃振東","117484","0.22497286","PERSON"
"164","3.60446954","1.85E-6","0.27743333","0.0","4","4","false","黃振寰","272.5","4","0","0","0.56592174","false","0","黃振寰","89550","0.33768657","PERSON"
"165","3.39877448","1.6891E-4","0.2942237","0.0","14","4","false","黃振世","169.35714286","14","0","0","0.60020425","false","0","黃振世","2639426","0.10203463","PERSON"
"166","3.79454524","0.0","0.26353619","0.0","2","6","false","黃慶","21.0","2","0","0","0.53424246","false","0","黃慶","2","1.0","PERSON"
"167","3.24474348","1.2246E-4","0.30819077","0.0","6","4","false","黃志剛","512.83333333","6","0","0","0.62587609","false","0","黃志剛","3826796","0.22263303","PERSON"
"168","3.57226961","5.78E-6","0.27993408","0.0","6","6","false","黃德華","247.5","6","0","0","0.5712884","false","0","黃德華","159024","0.26251331","PERSON"
"169","3.57226961","5.78E-6","0.27993408","0.0","6","6","false","黃律","247.5","6","0","0","0.5712884","false","0","黃律","159024","0.26251331","PERSON"
"170","3.74672594","9.46E-6","0.26689969","0.0","4","5","false","黃式","84.0","4","0","0","0.54221234","false","0","黃式","20866","0.38967136","PERSON"
"171","3.58043975","8.86E-6","0.2792953","0.0","7","4","false","黃少","169.0","7","0","0","0.56992671","false","0","黃少","239214","0.18645949","PERSON"
"172","3.71116184","1.73E-6","0.26945739","0.0","4","4","false","黃將","126.5","4","0","0","0.54813969","false","0","黃將","38738","0.34861111","PERSON"
"173","3.72437823","1.09E-6","0.26850119","0.0","4","6","false","黃家","105.25","4","0","0","0.54593696","false","0","黃家","22200","0.33847403","PERSON"
"174","3.53238015","1.57E-6","0.28309524","0.0","2","4","false","黃宇人","559.0","2","0","0","0.57793664","false","0","黃宇人","2220","0.5045208","PERSON"
"175","3.53262045","0.0","0.28307598","0.0","1","4","false","黃季","1107.0","1","0","0","0.57789659","false","0","黃季","0","0.0","PERSON"
"176","3.53238015","4.6E-7","0.28309524","0.0","2","4","false","黃孟","574.0","2","0","0","0.57793664","false","0","黃孟","2160","0.51808318","PERSON"
"177","3.75657816","7.0E-8","0.26619971","0.0","3","5","false","黃子","96.66666667","3","0","0","0.54057031","false","0","黃子","486","0.55298651","PERSON"
"178","3.78877808","9.0E-8","0.26393734","0.0","4","6","false","黃嘉德","21.75","4","0","0","0.53520365","false","0","黃嘉德","180","0.50609756","PERSON"
"179","3.45981016","2.947E-5","0.2890332","0.0","6","4","false","黃及時","276.66666667","6","0","0","0.59003164","false","0","黃及時","629150","0.19634378","PERSON"
"180","3.78805719","2.0E-8","0.26398757","0.0","2","6","false","黃卷","35.5","2","0","0","0.5353238","false","0","黃卷","52","0.73404255","PERSON"
"181","3.60543073","2.963E-5","0.27735937","0.0","7","5","false","黃克勤","146.14285714","7","0","0","0.56576154","false","0","黃克勤","356764","0.18188328","PERSON"
"182","3.74456326","4.43E-6","0.26705384","0.0","3","6","false","黃元","87.0","3","0","0","0.54257279","false","0","黃元","15782","0.38053097","PERSON"
"183","3.78421242","4.0E-8","0.26425578","0.0","3","6","false","黃佳","41.0","3","0","0","0.5359646","false","0","黃佳","138","0.64516129","PERSON"
"184","3.52469062","1.793E-5","0.28371284","0.0","5","4","false","黃伯樵","251.6","5","0","0","0.57921823","false","0","黃伯樵","70880","0.22079295","PERSON"
"185","3.54223237","4.713E-5","0.28230785","0.0","11","4","false","黃仁","126.09090909","11","0","0","0.57629461","false","0","黃仁","813886","0.1184573","PERSON"
"186","3.66526493","3.61E-6","0.27283157","0.0","5","5","false","黃亮","147.4","5","0","0","0.55578918","false","0","黃亮","35948","0.26569873","PERSON"
"187","3.75657816","7.0E-8","0.26619971","0.0","3","5","false","黃九","96.66666667","3","0","0","0.54057031","false","0","黃九","486","0.55298651","PERSON"
"188","3.62946053","0.0","0.27552304","0.0","1","4","false","黃乃人","704.0","1","0","0","0.56175658","false","0","黃乃人","0","0.0","PERSON"
"189","3.67703953","7.4E-7","0.27195791","0.0","3","5","false","麥特","181.66666667","3","0","0","0.55382675","false","0","麥特","1958","0.35846561","PERSON"
"190","3.70635588","6.43E-6","0.26980679","0.0","5","5","false","麥律希","97.0","5","0","0","0.54894069","false","0","麥律希","55726","0.25263158","PERSON"
"191","3.77051544","1.4E-7","0.26521573","0.0","2","6","false","麥城","81.0","2","0","0","0.53824743","false","0","麥城","1762","0.66666667","PERSON"
"192","3.01165445","5.8796E-4","0.33204341","0.0","24","4","false","麥其路","229.41666667","24","0","0","0.66472426","false","0","麥其路","15222328","0.07026043","PERSON"
"193","3.36921783","1.4066E-4","0.29680479","0.0","19","4","false","麥克茂萊","227.58823529","19","0","2","0.60513036","false","0","麥克茂萊","4775724","0.12801595","PERSON"
"194","3.59653971","3.932E-5","0.27804503","0.0","7","4","false","麥令斯","155.28571429","7","0","0","0.56724338","false","0","麥令斯","733610","0.18499486","PERSON"
"195","3.55256518","7.24E-6","0.28148674","0.0","6","5","false","麟舍","247.83333333","6","0","0","0.57457247","false","0","麟舍","310452","0.24223095","PERSON"
"196","3.40309984","4.062E-5","0.29384974","0.0","9","4","false","麟白","223.44444444","9","0","0","0.59948336","false","0","麟白","1102472","0.13588543","PERSON"
"197","3.75585726","6.9E-7","0.2662508","0.0","3","6","false","麟江","82.66666667","3","0","0","0.54069046","false","0","麟江","8564","0.45623836","PERSON"
"198","3.55400697","8.24E-6","0.28137255","0.0","4","5","false","麟方","298.5","4","0","0","0.57433217","false","0","麟方","408740","0.29310345","PERSON"
"199","3.37017902","7.765E-5","0.29672014","0.0","9","4","false","麟史","310.44444444","9","0","0","0.60497016","false","0","麟史","2516356","0.17443317","PERSON"
"200","3.78997957","0.0","0.26385366","0.0","1","6","false","麟兩","41.0","1","0","0","0.5350034","false","0","麟兩","0","0.0","PERSON"
"201","3.62873964","1.53E-6","0.27557778","0.0","4","4","false","麗雪","196.25","4","0","0","0.56187673","false","0","麗雪","4146","0.27773826","PERSON"
"202","3.74264087","1.0E-7","0.26719101","0.0","2","6","false","麗華","139.5","2","0","0","0.54289319","false","0","麗華","390","0.5893617","PERSON"
"203","3.79238255","0.0","0.26368648","0.0","2","6","false","麗琴","29.0","2","0","0","0.53460291","false","0","麗琴","2","1.0","PERSON"
"204","3.59581882","1.51E-6","0.27810078","0.0","4","6","false","麒兩","235.0","4","0","0","0.56736353","false","0","麒兩","5008","0.27725118","PERSON"
"205","3.78373183","2.0E-8","0.26428934","0.0","2","6","false","鸞結","47.5","2","0","0","0.5360447","false","0","鸞結","74","0.7265625","PERSON"
"206","3.78397213","4.0E-8","0.26427256","0.0","9","6","false","鶴袁","51.66666667","9","0","0","0.53600465","false","0","鶴袁","168","0.9047619","PERSON"
"207","3.1950018","1.9458E-4","0.31298887","0.0","18","4","false","鶴礽","249.27777778","18","0","0","0.63416637","false","0","鶴礽","6579780","0.09955003","PERSON"
"208","3.79358404","1.0E-8","0.26360296","0.0","4","6","false","鶴爲","23.0","4","0","0","0.53440266","false","0","鶴爲","12","1.0","PERSON"
"209","3.76426769","2.6E-7","0.26565592","0.0","3","6","false","鶴僕","56.33333333","3","0","0","0.53928872","false","0","鶴僕","542","0.38425926","PERSON"
"210","3.42520726","5.165E-5","0.29195314","0.0","6","5","false","鶯音","320.5","6","0","0","0.59579879","false","0","鶯音","1304298","0.2062621","PERSON"
"211","3.78589451","5.0E-8","0.26413837","0.0","6","6","false","鵬飛","39.66666667","6","0","0","0.53568425","false","0","鵬飛","190","0.74358974","PERSON"
"212","3.67463655","7.0E-7","0.27213576","0.0","2","5","false","鵬年","335.5","2","0","0","0.55422724","false","0","鵬年","31818","0.64951456","PERSON"
"213","3.61816653","2.21E-6","0.27638308","0.0","4","6","false","鵬叔","244.75","4","0","0","0.56363891","false","0","鵬叔","103668","0.32456724","PERSON"
"214","3.56289799","9.18E-6","0.2806704","0.0","4","5","false","鵬仲","280.25","4","0","0","0.57285033","false","0","鵬仲","319456","0.2855317","PERSON"
"215","3.4915295","1.24E-5","0.28640743","0.0","2","4","false","鴻韶","699.0","2","0","0","0.58474508","false","0","鴻韶","307874","0.54702194","PERSON"
"216","3.71260363","7.0E-6","0.26935275","0.0","5","6","false","鴻運","81.6","5","0","0","0.5478994","false","0","鴻運","55420","0.22577031","PERSON"
"217","3.75657816","7.0E-8","0.26619971","0.0","3","5","false","鴻翥","96.66666667","3","0","0","0.54057031","false","0","鴻翥","486","0.55298651","PERSON"
"218","3.45812808","2.789E-5","0.28917379","0.0","9","4","false","鴻程","231.77777778","9","0","0","0.59031199","false","0","鴻程","837442","0.16390467","PERSON"
"219","3.55568905","2.499E-5","0.28123944","0.0","8","5","false","鴻福","187.0","8","0","0","0.57405182","false","0","鴻福","300128","0.18525896","PERSON"
"220","3.06067524","0.00116478","0.32672529","0.0","47","4","false","鴻生","121.73913043","47","0","1","0.65655413","false","0","鴻生","16272086","0.03991376","PERSON"
"221","3.68328728","2.304E-5","0.27149661","0.0","20","5","false","鴻烈","50.85","20","0","0","0.55278545","false","0","鴻烈","146542","0.10813449","PERSON"
"222","3.70875886","4.28E-6","0.26963198","0.0","5","6","false","鴻欽","85.6","5","0","0","0.54854019","false","0","鴻欽","47596","0.22680965","PERSON"
"223","3.62946053","0.0","0.27552304","0.0","1","4","false","鴻根","704.0","1","0","0","0.56175658","false","0","鴻根","0","0.0","PERSON"
"224","3.72077376","1.69E-6","0.2687613","0.0","3","5","false","鴻文","151.66666667","3","0","0","0.54653771","false","0","鴻文","16840","0.4679089","PERSON"
"225","3.78541391","4.0E-8","0.2641719","0.0","2","6","false","鴻律","39.5","2","0","0","0.53576435","false","0","鴻律","80","0.6637931","PERSON"
"226","3.26805238","2.701E-4","0.30599265","0.0","15","4","false","鴻元","196.53333333","15","0","0","0.62199127","false","0","鴻元","3944498","0.08916249","PERSON"
"227","3.59653971","0.0","0.27804503","0.0","1","6","false","鴻信","845.0","1","0","0","0.56724338","false","0","鴻信","0","0.0","PERSON"
"228","3.62946053","0.0","0.27552304","0.0","1","4","false","鳴孫","704.0","1","0","0","0.56175658","false","0","鳴孫","0","0.0","PERSON"
"229","3.64748288","4.71E-6","0.27416167","0.0","9","5","false","鳴史","126.77777778","9","0","0","0.55875285","false","0","鳴史","59376","0.2025407","PERSON"
"230","3.78397213","4.0E-8","0.26427256","0.0","9","6","false","鳴劉","51.66666667","9","0","0","0.53600465","false","0","鳴劉","168","0.9047619","PERSON"
"231","3.58068004","5.01E-6","0.27927656","0.0","5","6","false","鳳訂","207.4","5","0","0","0.56988666","false","0","鳳訂","82322","0.2280663","PERSON"
"232","3.58140094","3.74E-6","0.27922034","0.0","3","6","false","鳳爲","369.33333333","3","0","0","0.56976651","false","0","鳳爲","81246","0.40699816","PERSON"
"233","3.50546678","1.467E-5","0.28526871","0.0","5","6","false","鳳恩","374.8","5","0","0","0.5824222","false","0","鳳恩","578204","0.30664479","PERSON"
"234","3.50642797","1.296E-5","0.28519052","0.0","3","6","false","鳳娟","485.33333333","3","0","0","0.582262","false","0","鳳娟","412404","0.39797316","PERSON"
"235","3.63739036","3.39E-6","0.27492238","0.0","5","4","false","鳳姜","183.2","5","0","0","0.56043494","false","0","鳳姜","95206","0.27357357","PERSON"
"236","3.67463655","7.0E-7","0.27213576","0.0","2","5","false","鳳丹","335.5","2","0","0","0.55422724","false","0","鳳丹","31818","0.64951456","PERSON"
"237","3.52421002","3.08E-6","0.28375153","0.0","2","4","false","鯨身","585.0","2","0","0","0.57929833","false","0","鯨身","63508","0.5122807","PERSON"
"238","3.72389763","5.0E-8","0.26853585","0.0","2","5","false","鯉庭","190.5","2","0","0","0.54601706","false","0","鯉庭","492","0.61129032","PERSON"
"239","3.23849573","3.9533E-4","0.30878534","0.0","17","4","false","鮑萊","216.76470588","17","0","0","0.62691738","false","0","鮑萊","5735126","0.09324317","PERSON"
"240","3.70347231","1.43E-6","0.27001687","0.0","3","6","false","鮑正","156.0","3","0","0","0.54942128","false","0","鮑正","15298","0.39042821","PERSON"
"241","3.4199207","1.6882E-4","0.29240444","0.0","27","4","false","鮑樂","92.51851852","27","0","0","0.59667988","false","0","鮑樂","2658564","0.05908232","PERSON"
"242","3.70299171","2.27E-6","0.27005191","0.0","5","6","false","鮑國芳","105.6","5","0","0","0.54950138","false","0","鮑國芳","20984","0.26347607","PERSON"
"243","3.58019945","4.59E-6","0.27931405","0.0","3","6","false","鮑哲","324.33333333","3","0","0","0.56996676","false","0","鮑哲","89658","0.35531136","PERSON"
"244","3.74216028","5.5E-7","0.26722533","0.0","5","5","false","鮑亞","68.0","5","0","0","0.54297329","false","0","鮑亞","1692","0.29004329","PERSON"
"245","3.66598582","4.25E-6","0.27277792","0.0","3","5","false","魯鴻","201.33333333","3","0","0","0.55566903","false","0","魯鴻","89560","0.36424242","PERSON"
"246","3.79406464","0.0","0.26356957","0.0","2","6","false","魯門","22.0","2","0","0","0.53432256","false","0","魯門","2","1.0","PERSON"
"247","3.53093836","2.682E-5","0.28321083","0.0","7","4","false","魯錦臣","337.85714286","7","0","0","0.57817694","false","0","魯錦臣","922268","0.30429733","PERSON"
