"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","Type"
"1300","2.82521891","0.00553354","0.35395487","0.0","74","4","false","方椒","76.52941176","74","0","5","0.63495622","false","0","方椒","5077192","0.05333998","PERSON"
"108","2.80210158","0.01986234","0.356875","0.0","77","3","false","上海總商會民治委員會","17.67123288","77","0","2","0.63957968","false","0","上海總商會民治委員會","6672008","0.03978815","ORG"
"222","2.80700525","0.01332502","0.35625156","0.0","69","4","false","上海審判","13.92753623","69","0","0","0.63859895","false","0","上海審判","4646148","0.03107581","ORG"
"223","2.80700525","0.01332502","0.35625156","0.0","69","4","false","上海檢察","13.92753623","69","0","0","0.63859895","false","0","上海檢察","4646148","0.03107581","ORG"
"948","2.73274956","0.01044674","0.36593181","0.0","73","4","false","宋漢章","70.10344828","73","0","9","0.65345009","false","0","宋漢章","7425510","0.04484325","PERSON"
"224","2.80700525","0.01332502","0.35625156","0.0","69","4","false","地方審","13.92753623","69","0","0","0.63859895","false","0","地方審","4646148","0.03107581","ORG"
"2708","2.80420315","0.00863811","0.35660754","0.0","86","4","false","陳良玉","62.86363636","86","0","7","0.63915937","false","0","陳良玉","6813168","0.04323105","PERSON"
"112","2.72994746","0.02945912","0.36630742","0.0","213","4","false","淸華大學","16.3575419","213","0","22","0.65401051","false","0","淸華大學","32554626","0.03691717","ORG"
"166","2.76987741","0.0122526","0.36102681","0.0","142","4","false","寧波旅滬同鄕會","20.2295082","142","0","11","0.64602452","false","0","寧波旅滬同鄕會","13359756","0.04622478","ORG"
"1133","2.72714536","0.01257345","0.36668379","0.0","122","4","false","徐乾麟","56.32941176","122","0","12","0.65457093","false","0","徐乾麟","9488670","0.0363531","PERSON"
"2799","2.83082312","0.006516","0.35325415","0.0","75","4","false","顧子","67.52631579","75","0","5","0.63383538","false","0","顧子","5460052","0.04745101","PERSON"
"120","2.76637478","0.01917613","0.36148392","0.0","162","3","false","全國商會聯合會","15.46774194","162","0","14","0.64672504","false","0","全國商會聯合會","13869984","0.03452922","ORG"
"318","2.81751313","0.00384411","0.35492292","0.0","57","4","false","交通銀行","30.44444444","57","0","2","0.63649737","false","0","交通銀行","3467224","0.07077991","ORG"
"121","2.81330998","0.00453822","0.35545319","0.0","64","4","false","大盛貿易公司","25.41666667","64","0","3","0.637338","false","0","大盛貿易公司","4276580","0.05869391","ORG"
"122","2.81891419","0.00357407","0.35474652","0.0","53","4","false","大綸公司","24.05769231","53","0","1","0.63621716","false","0","大綸公司","3130912","0.05542714","ORG"
"2325","2.72084063","0.01631442","0.36753347","0.0","116","4","false","袁履登","59.95061728","116","0","12","0.65583187","false","0","袁履登","10936160","0.03840431","PERSON"
"322","2.81681261","0.00933296","0.35501119","0.0","58","4","false","中國救濟婦孺總會","19.74545455","58","0","1","0.63663748","false","0","中國救濟婦孺總會","3823630","0.04506119","ORG"
"2834","2.83292469","0.00608827","0.35299209","0.0","72","4","false","馮少山","65.77966102","72","0","4","0.63341506","false","0","馮少山","6126958","0.04637055","PERSON"
"1811","1.85499124","0.48300911","0.5390861","0.0","645","3","false","王曉籟","31.65227818","645","0","57","0.82900175","false","0","王曉籟","117025060","0.0125882","PERSON"
"232","2.80770578","0.01362591","0.35616267","0.0","68","4","false","總務科","9.70588235","68","0","0","0.63845884","false","0","總務科","2155146","0.0209276","ORG"
"234","2.80770578","0.01362591","0.35616267","0.0","68","4","false","華洋互市商塲","9.70588235","68","0","0","0.63845884","false","0","華洋互市商塲","2155146","0.0209276","ORG"
"327","2.8","0.01111367","0.35714286","0.0","137","3","false","上海伶界聯合","17.63157895","137","0","61","0.64","false","0","上海伶界聯合會","6932938","0.03969351","ORG"
"1902","2.91488616","0.00711609","0.34306657","0.0","65","4","false","田時","63.33333333","65","0","8","0.61702277","false","0","田時","6056472","0.04850843","PERSON"
"181","2.81611208","0.00368959","0.3550995","0.0","57","4","false","銀行公會","22.46428571","57","0","1","0.63677758","false","0","銀行公會","2893344","0.05159684","ORG"
"328","2.74255692","0.03443453","0.36462324","0.0","168","3","false","中央銀行","15.51265823","168","0","5","0.65148862","false","0","中央銀行","26084896","0.03463642","ORG"
"330","2.81330998","0.03898695","0.35545319","0.0","60","4","false","崇義堂","8.31666667","60","0","0","0.637338","false","0","崇義堂","1706624","0.01758814","ORG"
"75","2.79019264","0.0115121","0.35839819","0.0","94","4","false","安利洋行","17.53763441","94","0","1","0.64196147","false","0","安利洋行","10081376","0.03975393","ORG"
"188","2.79649737","0.00721063","0.35759018","0.0","92","4","false","卡爾登","23.63095238","92","0","7","0.64070053","false","0","卡爾登","8913396","0.05440133","ORG"
"77","2.76077058","0.01894601","0.36221771","0.0","157","4","false","紹興七縣同鄉會","16.65185185","157","0","12","0.64784588","false","0","紹興七縣同鄉會","17639488","0.03762464","ORG"
"190","2.78809107","0.01254055","0.35866834","0.0","100","4","false","愛普廬","21.25","100","0","3","0.64238179","false","0","愛普廬","11302498","0.04867788","ORG"
"141","2.44063047","0.17171911","0.4097302","0.0","980","3","false","上海總商會","9.70118846","980","0","101","0.71187391","false","0","上海總商會","157648452","0.02076656","ORG"
"79","2.81541156","0.00592136","0.35518786","0.0","58","4","false","中國銀行","16.49122807","58","0","1","0.63691769","false","0","中國銀行","2734212","0.03723853","ORG"
"192","2.79369527","0.00873327","0.35794885","0.0","94","4","false","聖約翰大學","19.5","94","0","4","0.64126095","false","0","聖約翰大學","9359444","0.04447115","ORG"
"1301","2.62206655","0.02121369","0.38137857","0.0","151","4","false","方椒伯","55.76851852","151","0","12","0.67558669","false","0","方椒伯","17099476","0.03321317","PERSON"
"82","2.8056042","0.00979232","0.35642946","0.0","72","4","false","福和公司","15.43661972","72","0","1","0.63887916","false","0","福和公司","5305514","0.03470341","ORG"
"84","2.48336252","0.13754056","0.40267983","0.0","804","3","false","工部局","10.97916667","804","0","94","0.7033275","false","0","工部局","141698812","0.02381663","ORG"
"85","2.67460595","0.06978173","0.37388685","0.0","286","4","false","廣肇公所","12.9496124","286","0","18","0.66507881","false","0","廣肇公所","53887202","0.02872503","ORG"
"253","2.75726795","0.0167866","0.36267785","0.0","177","3","false","永安公司","19.67153285","177","0","22","0.64854641","false","0","永安公司","16465526","0.04456213","ORG"
"1347","2.91488616","0.01041434","0.34306657","0.0","113","4","false","曹慕管","43.57608696","113","0","10","0.61702277","false","0","曹慕管","6976544","0.03414281","PERSON"
"2729","2.82802102","0.01164759","0.35360416","0.0","90","4","false","陸伯鴻","57.40909091","90","0","6","0.6343958","false","0","陸伯鴻","6315444","0.04037873","PERSON"
"256","2.81260946","0.01093554","0.35554172","0.0","64","4","false","浙公會","20.63934426","64","0","3","0.63747811","false","0","浙公會","4666196","0.04720996","ORG"
"299","2.81401051","0.01723291","0.3553647","0.0","63","4","false","童子軍","20.61016949","63","0","2","0.6371979","false","0","童子軍","4910992","0.04713983","ORG"
