id,Type,mc1Degree,mc1Degree_norm,mc1Eig,mc1Betw,mc1Close
魯麟洋行,ORG,72,0.13872832369942195,0.1938145581986226,17168.29138221081,7.462686567164179e-4
吳少牧,PERSON,4,0.007707129094412331,0.026551091526556523,21.524811545523633,5.399568034557236e-4
吳笠農,PERSON,1,0.0019267822736030828,0.012324030073817074,0,5.382131324004305e-4
張柄樞,PERSON,6,0.011560693641618497,0.04014524094180863,73.17951323487104,5.47645125958379e-4
司馬飭差,PERSON,1,0.0019267822736030828,0.012324030073817088,0,5.382131324004305e-4
司馬升堂,PERSON,1,0.0019267822736030828,0.012324030073817088,0,5.382131324004305e-4
虞金端,PERSON,1,0.0019267822736030828,0.012324030073817075,0,5.382131324004305e-4
鎭江森,PERSON,1,0.0019267822736030828,0.012324030073817077,0,5.382131324004305e-4
甬和顯,PERSON,1,0.0019267822736030828,0.012324030073817088,0,5.382131324004305e-4
豐裕洋行,ORG,10,0.019267822736030827,0.07768412016608947,1387.608923999679,6.830601092896175e-4
控廣大莊,ORG,10,0.019267822736030827,0.07768412016608942,1387.608923999679,6.830601092896175e-4
高彤賓,PERSON,3,0.005780346820809248,0.014819032823175891,0.30000000000000004,5.055611729019212e-4
翁笠漁,PERSON,17,0.03275529865125241,0.10315146086031014,1120.6309078748268,5.861664712778429e-4
侯魯公,PERSON,3,0.005780346820809248,0.014819032823175895,0.30000000000000004,5.055611729019212e-4
長豐興,ORG,10,0.019267822736030827,0.07768412016608943,1387.608923999679,6.830601092896175e-4
周少卿,PERSON,3,0.005780346820809248,0.014819032823175895,0.30000000000000004,5.055611729019212e-4
唐幼卿,PERSON,3,0.005780346820809248,0.0148190328231759,0.30000000000000004,5.055611729019212e-4
俞錦堂,PERSON,3,0.005780346820809248,0.014819032823175895,0.30000000000000004,5.055611729019212e-4
林韻笙,PERSON,3,0.005780346820809248,0.01481903282317589,0.30000000000000004,5.055611729019212e-4
廣大,PERSON,3,0.005780346820809248,0.014819032823175895,0.30000000000000004,5.055611729019212e-4
徐耕心,PERSON,3,0.005780346820809248,0.014819032823175904,0.30000000000000004,5.055611729019212e-4
福和祥,ORG,7,0.01348747591522158,0.07458089638457843,554.524721171115,6.802721088435374e-4
笠農,PERSON,4,0.007707129094412331,0.026551091526556523,21.524811545523633,5.399568034557236e-4
森和錢莊,ORG,7,0.01348747591522158,0.07458089638457849,554.524721171115,6.802721088435374e-4
少牧,PERSON,4,0.007707129094412331,0.02655109152655653,21.524811545523633,5.399568034557236e-4
虞向,PERSON,4,0.007707129094412331,0.026551091526556533,21.524811545523633,5.399568034557236e-4
英美租界公堂,ORG,7,0.01348747591522158,0.07458089638457846,554.524721171115,6.802721088435374e-4
司馬准之,PERSON,4,0.007707129094412331,0.02655109152655653,21.524811545523633,5.399568034557236e-4
李氏求,PERSON,4,0.007707129094412331,0.027829504862639264,14.194846673794046,5.399568034557236e-4
五明府,ORG,11,0.02119460500963391,0.0812825763394852,984.4479069405526,6.839945280437756e-4
求如,PERSON,4,0.007707129094412331,0.027829504862639253,14.194846673794046,5.399568034557236e-4
通藝閣,ORG,11,0.02119460500963391,0.0812825763394852,984.4479069405526,6.839945280437756e-4
吕宋,PERSON,4,0.007707129094412331,0.02782950486263926,14.194846673794046,5.399568034557236e-4
惇裕,PERSON,4,0.007707129094412331,0.027829504862639277,14.194846673794046,5.399568034557236e-4
謝慶麟,PERSON,4,0.007707129094412331,0.027829504862639253,14.194846673794046,5.399568034557236e-4
朱高氏求,PERSON,4,0.007707129094412331,0.02782950486263928,14.194846673794046,5.399568034557236e-4
邵仁,PERSON,4,0.007707129094412331,0.027829504862639253,14.194846673794046,5.399568034557236e-4
震昌仁,PERSON,4,0.007707129094412331,0.027829504862639246,14.194846673794046,5.399568034557236e-4
黄佐卿,PERSON,4,0.007707129094412331,0.027829504862639243,14.194846673794046,5.399568034557236e-4
吳愼甫,PERSON,4,0.007707129094412331,0.027829504862639236,14.194846673794046,5.399568034557236e-4
仁濟善堂,ORG,11,0.02119460500963391,0.08128257633948524,984.4479069405526,6.839945280437756e-4
陳卿恩,PERSON,2,0.0038535645472061657,0.01676883405808297,14.244273270589057,5.387931034482759e-4
司馬,PERSON,12,0.023121387283236993,0.08254047492830158,1414.6188065479769,5.807200929152149e-4
絲業僵館籌賑公,ORG,3,0.005780346820809248,0.06990146204853848,220.8828374767585,6.765899864682003e-4
葉澄衷,PERSON,1,0.0019267822736030828,0.012324030073817084,0,5.382131324004305e-4
朱葆三,PERSON,4,0.007707129094412331,0.020508832609984852,94.60711601300646,5.302226935312832e-4
李能,PERSON,3,0.005780346820809248,0.020576965852655428,38.50074370074368,5.393743257820927e-4
投本管領事署,ORG,2,0.0038535645472061657,0.06489513139112836,126.28888947873881,6.756756756756757e-4
克納貝,PERSON,1,0.0019267822736030828,0.012324030073817091,0,5.382131324004305e-4
王欣甫,PERSON,2,0.0038535645472061657,0.016631223441541422,178.5229544407696,5.44069640914037e-4
愛司可,PERSON,1,0.0019267822736030828,0.0072954006156214744,0,5.252100840336134e-4
周生友,PERSON,1,0.0019267822736030828,0.007295400615621483,0,5.252100840336134e-4
汪瑤庭,PERSON,1,0.0019267822736030828,0.007295400615621486,0,5.252100840336134e-4
沈仲禮,PERSON,1,0.0019267822736030828,0.007295400615621475,0,5.252100840336134e-4
蘇寳森,PERSON,1,0.0019267822736030828,0.00729540061562147,0,5.252100840336134e-4
周金箴,PERSON,2,0.0038535645472061657,0.009231339165519931,1259.267409857943,5.359056806002144e-4
嚴筱舫,PERSON,1,0.0019267822736030828,0.007295400615621473,0,5.252100840336134e-4
周玉山,PERSON,1,0.0019267822736030828,0.007295400615621473,0,5.252100840336134e-4
商務局,ORG,33,0.06358381502890173,0.11473153170914774,9064.122189114703,7.215007215007215e-4
蘇松,PERSON,5,0.009633911368015413,0.039108908486910475,232.0989001903263,5.694760820045558e-4
袁海觀,PERSON,1,0.0019267822736030828,0.007295400615621484,0,5.252100840336134e-4
劉鎭軍,PERSON,1,0.0019267822736030828,0.0072954006156214874,0,5.252100840336134e-4
徐安甫,PERSON,8,0.015414258188824663,0.05458449325979074,149.79028293065554,5.518763796909492e-4
周照桂,PERSON,8,0.015414258188824663,0.05458449325979075,149.79028293065554,5.518763796909492e-4
徐供,PERSON,6,0.011560693641618497,0.04161974865992635,78.36059589478488,5.44069640914037e-4
徐文明,PERSON,2,0.0038535645472061657,0.01835178910476093,4.3449222248912625,5.387931034482759e-4
鄒金生,PERSON,10,0.019267822736030827,0.06840462707301971,437.778707382163,5.76036866359447e-4
美孚棧,ORG,11,0.02119460500963391,0.0947958944040689,968.7568834493748,6.839945280437756e-4
魯麟洋,PERSON,5,0.009633911368015413,0.03921363292004042,240.61115800326223,5.694760820045558e-4
安甫,PERSON,2,0.0038535645472061657,0.018351789104760912,4.3449222248912625,5.387931034482759e-4
虞始遵,PERSON,2,0.0038535645472061657,0.018351789104760905,4.3449222248912625,5.387931034482759e-4
領事署,ORG,6,0.011560693641618497,0.07834892313220555,346.7773742154745,6.793478260869565e-4
鴻利煤油公司,ORG,6,0.011560693641618497,0.07834892313220553,346.7773742154745,6.793478260869565e-4
