id,Type,mc3Degree,mc3Degree_norm,mc3Eig,mc3Betw,mc3Close
商標註册局,ORG,9,6.35503459963282e-4,0.009727359814895304,4401.500892366605,2.6724391351986957e-5
沈九成,PERSON,45,0.00317751729981641,0.011381515854790938,24392.90864539031,2.083420142505938e-5
吳善慶,PERSON,4,2.8244598220590313e-4,0.0020985008701414247,215.07479795516184,1.9757379381198878e-5
董蘭舫,PERSON,28,0.001977121875441322,0.00427668704750424,2987.0695407144367,1.9832612748403475e-5
宋則久,PERSON,23,0.001624064397683943,0.004960320967733217,2791.8273419935567,1.9918731575173292e-5
尹鶴林,PERSON,20,0.0014122299110295156,0.004662348609257876,2588.7319477554333,1.9916351324437363e-5
李政菴,PERSON,4,2.8244598220590313e-4,0.0020985008701414265,215.07479795516184,1.9757379381198878e-5
三友,ORG,13,9.179494421691851e-4,0.009909998901774993,9813.451608578916,2.6735823329679438e-5
王一亭,PERSON,825,0.05825448382996752,0.36721932724367357,1284507.262423844,2.597672485453034e-5
項如松,PERSON,197,0.013910464623640728,0.08520581659069648,151532.23370924094,2.285818780287099e-5
席雲生,PERSON,48,0.0033893517864708373,0.022890684826581294,4255.30676624054,2.0193861066235866e-5
陸伯鴻,PERSON,235,0.016593701454596807,0.07460703490355726,227356.67024443528,2.2944199706314243e-05
賈季英,PERSON,97,0.00684931506849315,0.04006970552239708,14925.037209960037,2.0517871065698223e-5
王引才,PERSON,46,0.003248128795367886,0.022337378891554058,2058.5130727136616,2.0147479550308255e-5
朱子灝,PERSON,51,0.0036011862731252647,0.021287482334661535,5985.197676297373,2.0159664543182003e-5
張道尹,PERSON,52,0.0036717977686767404,0.011211222938686496,12484.278793776293,2.0713368407970505e-5
沈卓吾,PERSON,43,0.0030362943087134586,0.01001541406027791,25215.11632372298,2.0799534090436376e-5
國聞社,ORG,3,2.1183448665442733e-4,0.009369997722707964,302.851649099874,2.671439638821361e-5
公共公,ORG,19,0.00134161841547804,0.009597558092525472,42223.85399756696,2.6737253014625278e-5
陸襄,PERSON,2,1.4122299110295156e-4,1.8357310524397464e-4,4.46507678255648,1.9409184426070417e-5
田中,PERSON,18,0.001271006919926564,0.0042314141037475194,5693.873078931681,2.0369087872245082e-5
東京電汽株式會社,ORG,23,0.001624064397683943,0.010409890197182633,85112.01181633849,2.6748696001069948e-5
戴將才,PERSON,15,0.0010591724332721366,0.0026518478005152857,1184.694616364588,1.9814535943568202e-5
包安甫,PERSON,20,0.0014122299110295156,0.0030781909246931035,2257.5199665270184,1.9834973024436686e-5
虞戴,PERSON,2,1.4122299110295156e-4,1.8357310524397459e-4,4.46507678255648,1.9409184426070417e-5
高岸,PERSON,2,1.4122299110295156e-4,1.8357310524397467e-4,4.46507678255648,1.9409184426070417e-5
包照,PERSON,2,1.4122299110295156e-4,1.8357310524397478e-4,4.46507678255648,1.9409184426070417e-5
金象卿,PERSON,1,7.061149555147578e-5,1.9676898443924277e-4,0,1.9452982142162394e-5
黄祥麒,PERSON,1,7.061149555147578e-5,1.9676898443924274e-4,0,1.9452982142162394e-5
司法部,ORG,49,0.0034599632820223134,0.06009958449419399,75503.48434685593,2.68017474739353e-5
秘書廳,ORG,2,1.4122299110295156e-4,0.009190341069788036,1601.2844502736289,2.6712969146520635e-5
唐浩,PERSON,4,2.8244598220590313e-4,0.00164603891287587,75.8485833805629,1.9607074232383045e-5
徐冠南,PERSON,565,0.03989549498658382,0.3108555283956815,370163.07197690516,2.4211902571304055e-5
沈吉齋,PERSON,71,0.0050134161841547805,0.027256800777733563,5099.2094855601345,2.0204469228593364e-5
朱介人,PERSON,12,8.473379466177093e-4,0.006016148140710596,758.6079299373808,1.9987208186760474e-5
楊小川,PERSON,789,0.055712469990114394,0.40270150458636794,605148.529952984,2.4878097323116727e-5
沈仲,PERSON,13,9.179494421691851e-4,0.005923875556615188,274.7955075787171,1.9783176386800663e-5
姚慕蓮,PERSON,671,0.04738031351504025,0.3328172591446545,746992.7633152936,2.5427176566314076e-5
王湘泉,PERSON,84,0.005931365626323966,0.031137499604615457,14780.455836874928,2.050020500205002e-5
