id,Type,mc5Degree,mc5Degree_norm,mc5Eig,mc5Betw,mc5Close
丁仁,PERSON,1,1.2012012012012012e-4,0.00866436578962014,0,3.400435255712731e-5
丁仲英,PERSON,1,1.2012012012012012e-4,0.008664365789620144,0,3.400435255712731e-5
丁光訓,PERSON,3,3.6036036036036037e-4,0.0032049150093768474,2.4817835973184477,3.197748784855462e-5
丁善明,PERSON,7,8.408408408408409e-4,0.023872079497426042,1110.9653038090846,3.465003465003465e-5
丁子,PERSON,6,7.207207207207207e-4,0.01918898821301714,1731.3529437659622,3.515679932498945e-5
丁存,PERSON,7,8.408408408408409e-4,0.015154100019939783,454.7070059528673,3.340236488743403e-5
丁存坤,PERSON,7,8.408408408408409e-4,0.023688494174609345,929.0681891487944,3.4020548411240386e-5
丁少,PERSON,2,2.4024024024024023e-4,7.750665576789085e-4,0.7352342292962631,3.171180313312615e-5
丁廉,PERSON,4,4.8048048048048047e-4,0.0064226859598684105,55.40107853797565,3.2539372640895484e-5
丁德隆,PERSON,6,7.207207207207207e-4,0.003291651853696932,68.05759301221232,3.196113525952442e-5
丁惟汾,PERSON,8,9.609609609609609e-4,0.01066926280753911,1708.0120564519862,3.3180702103656515e-5
丁慧,PERSON,6,7.207207207207207e-4,0.022874900499598713,354.44088573884153,3.3763252076440005e-5
丁憲,PERSON,7,8.408408408408409e-4,0.014832070674627218,727.8509889492835,3.457814661134163e-5
丁文秀,PERSON,4,4.8048048048048047e-4,0.012670906611790048,285.68269213796316,3.37997701615629e-5
丁昌人,PERSON,7,8.408408408408409e-4,0.023688494174609352,929.0681891487944,3.4020548411240386e-5
丁昌言,PERSON,2,2.4024024024024023e-4,0.0052657155989212215,25.469776933603082,3.241070849808777e-5
丁月,PERSON,1,1.2012012012012012e-4,3.572911334009591e-4,0,3.170577045022194e-5
丁永人,PERSON,7,8.408408408408409e-4,0.023688494174609335,929.0681891487944,3.4020548411240386e-5
丁濟,PERSON,6,7.207207207207207e-4,0.01981094975536711,688.4983050572263,3.4746351633078526e-5
丁濟萬,PERSON,37,0.0044444444444444444,0.07982049354670001,30921.09534270719,3.8946876460507865e-5
丁祉祥,PERSON,8,9.609609609609609e-4,0.021782513054374647,532.5523691977385,3.4489894460922946e-5
丁福,PERSON,7,8.408408408408409e-4,0.014304265408892526,2050.1461632092237,3.39097999321804e-5
丁福保,PERSON,4,4.8048048048048047e-4,0.0011594270820940306,0.8571428571428571,3.1633556877135266e-5
丁筠,PERSON,5,6.006006006006006e-4,0.004080904430377633,18.919364027845845,3.2100667693888034e-5
丁義,PERSON,4,4.8048048048048047e-4,0.014359650835732238,673.6735852641114,3.419271011420365e-5
丁芝,PERSON,4,4.8048048048048047e-4,0.0015365652320974326,2.086846584705914,3.172790151659369e-5
丁裕泉,PERSON,3,3.6036036036036037e-4,0.010629738730158862,21.45554897877954,3.4008978370289756e-5
丁貴堂,PERSON,30,0.0036036036036036037,0.050496881381467816,16708.143848115185,3.7246722288438616e-5
丁趾祥,PERSON,7,8.408408408408409e-4,0.01638340959403395,235.385254360498,3.416000546560088e-5
丁輔,PERSON,4,4.8048048048048047e-4,0.004593297329993954,44.99434718100529,3.217917363882096e-5
丁雪,PERSON,1,1.2012012012012012e-4,3.0340169283968066e-4,0,3.168567807351077e-5
丁驥昌,PERSON,2,2.4024024024024023e-4,6.587809966341875e-4,0.2847992014371325,3.1645569620253167e-5
三井,ORG,15,0.0018018018018018018,0.025859023327442283,91978.03149099657,4.2959017097688804e-5
三北輪船公司,ORG,32,0.0038438438438438438,0.028440536537909674,6511.170458815163,4.302185510239202e-5
三友實業廠,ORG,13,0.0015615615615615615,0.021192773792284157,4678.38361551122,4.2951636457349025e-5
三友實業社,ORG,117,0.014054054054054054,0.0790602055905466,104164.35464524537,4.334257975034674e-5
三戰區駐滬聯,ORG,56,0.006726726726726727,0.10506803890083209,6946.079521944563,4.311088118641145e-5
三教道德,ORG,1,1.2012012012012012e-4,0.016416165344663884,0,4.290740581824423e-5
三旭茂,ORG,1,1.2012012012012012e-4,0.016416165344663877,0,4.290740581824423e-5
三毛樂園,ORG,7,8.408408408408409e-4,0.01671729716144554,34146.86162681773,4.292950974499871e-5
三民主義靑年團,ORG,11,0.0013213213213213214,0.037455184453135906,4045.6655823120113,4.294425835265825e-5
三民主義靑年團上海支團,ORG,8,9.609609609609609e-4,0.02082691389619536,1292.8657190123765,4.29331959471063e-5
三民主義青年團,ORG,22,0.002642642642642643,0.0525209727538636,8222.90361915556,4.298486932599725e-5
上海中心工業,ORG,6,7.207207207207207e-4,0.018160271364012114,2480.3464836830353,4.292950974499871e-5
上海中隊青年,ORG,9,0.001081081081081081,0.02149404216132635,1407.019416741791,4.2936882782310004e-5
上海乳品製,ORG,10,0.0012012012012012011,0.03476415527710245,3543.4744882878254,4.294057025077293e-5
上海光新染,ORG,7,8.408408408408409e-4,0.01765678917322357,7370.876824965605,4.292950974499871e-5
上海兒意圖書,ORG,8,9.609609609609609e-4,0.017592689659261977,2595.056616857635,4.29331959471063e-5
上海兒童福利站,ORG,5,6.006006006006006e-4,0.016487255881907466,8319.500000000004,4.292213923941969e-5
上海公司,ORG,22,0.002642642642642643,0.02444487885426269,6428.943318254794,4.298486932599725e-5
上海公訓,ORG,4,4.8048048048048047e-4,0.016573622717164394,2268.079999440053,4.291845493562232e-5
上海公調同學會,ORG,12,0.0014414414414414415,0.017113388442424514,35283.16626016514,4.294794708812919e-5
上海分會,ORG,19,0.0022822822822822822,0.037598765911168404,2938.1755067887834,4.2973785990545764e-5
上海分署,ORG,15,0.0018018018018018018,0.04142700817964345,12920.517630017925,4.2970092815400483e-5
上海劇藝社,ORG,29,0.0034834834834834836,0.022218311304005253,43148.09790633622,4.301075268817204e-5
上海勝利博物,ORG,24,0.002882882882882883,0.02863492933626101,47712.630547411536,4.299226139294927e-5
上海勞軍勸募委,ORG,30,0.0036036036036036037,0.05501028835989643,22963.305187108752,4.301445285615967e-5
上海化學工業社,ORG,4,4.8048048048048047e-4,0.021794898206450714,117.13828721016345,4.291845493562232e-5
上海區救濟特捐勸募委員會,ORG,19,0.0022822822822822822,0.04257415081463589,14543.68301465313,4.2973785990545764e-5
上海區隊,ORG,8,9.609609609609609e-4,0.02530399716989943,1982.671452977599,4.29331959471063e-5
上海各界自救救國聯合,ORG,43,0.005165165165165165,0.067322165625646,41581.74915870674,4.3073742246726395e-5
上海各界自救救國聯合會行動委負會,ORG,18,0.002162162162162162,0.04283223823152642,5952.594481576677,4.2970092815400483e-5
上海合鑫煤渣揀運社,ORG,12,0.0014414414414414415,0.028186716204857052,1428.103935792358,4.294794708812919e-5
上海商學院,ORG,26,0.003123123123123123,0.03312516936876967,12321.545461874117,4.299965600275198e-5
上海國軍,ORG,1,1.2012012012012012e-4,0.01641616534466388,0,4.290740581824423e-5
上海地方協會,ORG,148,0.017777777777777778,0.17855194996081047,100636.94282769933,4.3466921672607145e-5
上海地方自治協進,ORG,3,3.6036036036036037e-4,0.01853393344310314,218.63709857540871,4.291477126426916e-5
上海地方自治協進會,ORG,15,0.0018018018018018018,0.028171200374483302,24308.009816627608,4.2959017097688804e-5
上海地方自治恊,ORG,51,0.006126126126126126,0.06603694064901688,18012.875181778538,4.309601792794346e-5
上海基督敎女靑年,ORG,4,4.8048048048048047e-4,0.018953547860817786,523.952610627392,4.291845493562232e-5
