id,Type,mc4Degree,mc4Degree_norm,mc4Eig,mc4Betw,mc4Close
丁濟,PERSON,3,0.0026905829596412557,0.033296979617700166,14.353683858231552,2.800336040324839e-4
丁濟萬,PERSON,14,0.012556053811659192,0.11801621103667122,809.6660315225395,3.02571860816944e-4
丁福,PERSON,5,0.004484304932735426,0.03195072167919833,50.12717805038049,2.800336040324839e-4
丁虹,PERSON,4,0.003587443946188341,0.0358173409928274,26.714886273609764,2.615746795710175e-4
三友實業社,ORG,17,0.015246636771300448,0.16534689174266864,5150.255574126437,3.2711808963035657e-4
三民公司,ORG,3,0.0026905829596412557,0.03305501771529252,2226.999999999999,3.2351989647363315e-4
上海中學,ORG,26,0.023318385650224215,0.18915755584885854,2181.652523452893,3.284072249589491e-4
上海健康知識社,ORG,7,0.006278026905829596,0.050514325582937614,580.720495939044,3.243593902043464e-4
上海兒科療,ORG,11,0.009865470852017937,0.15792679012745414,399.3233465909988,3.252032520325203e-4
上海兒科療養院,ORG,10,0.008968609865470852,0.04384745331519939,551.8180605167084,3.2499187520311994e-4
上海各界聯誼社,ORG,8,0.007174887892376682,0.064945328553225,806.5991029860281,3.245699448231094e-4
上海國際救濟會,ORG,17,0.015246636771300448,0.12115717388434753,920.7643628941934,3.26477309826967e-4
上海地方協會,ORG,18,0.016143497757847534,0.11211052364397625,554.8229641836895,3.266906239790918e-4
上海婦女團體,ORG,8,0.007174887892376682,0.06494532855322496,806.5991029860281,3.245699448231094e-4
上海市商業夜校,ORG,10,0.008968609865470852,0.05454414788725085,795.1548935756007,3.2499187520311994e-4
上海市潮糖雜貨業同業公會整理委員會,ORG,58,0.05201793721973094,0.17497944614774627,7589.627747189747,3.354579000335458e-4
上海慈善團體聯合救災會,ORG,14,0.012556053811659192,0.11181823331182066,647.2015179385505,3.2583903551645487e-4
上海慈善團體聯合救災會難民救濟分會,ORG,22,0.019730941704035873,0.1805334535205778,6544.449930857511,3.2754667540124465e-4
上海發行,ORG,11,0.009865470852017937,0.15723147970006637,469.39954303417284,3.252032520325203e-4
上海私立貧兒敎養院,ORG,2,0.0017937219730941704,0.04038035503681767,4.939472865985157,3.2331070158422246e-4
上海節約救難委員會,ORG,15,0.013452914798206279,0.19400064482517945,262.0800036570791,3.2605151613955004e-4
上海維糧油餅業公會,ORG,17,0.015246636771300448,0.09510538270438987,666.8145492886064,3.26477309826967e-4
上海總商會,ORG,57,0.051121076233183856,0.19385208126259357,16440.340696609353,3.3523298692591353e-4
上海總行,ORG,3,0.0026905829596412557,0.08520416493206408,2.473622300813359,3.2351989647363315e-4
上海美術音樂研究院,ORG,14,0.012556053811659192,0.09676526552294701,1072.2953144592607,3.2583903551645487e-4
上海職業界同人,ORG,8,0.007174887892376682,0.06494532855322502,806.5991029860281,3.245699448231094e-4
上海英美企業界,ORG,4,0.003587443946188341,0.03411455322092699,336.1429118200461,3.237293622531564e-4
上海郵政管理局,ORG,11,0.009865470852017937,0.13063422952113624,494.108171252195,3.252032520325203e-4
上海難民救濟協會,ORG,18,0.016143497757847534,0.17257465516154455,1311.260028140489,3.266906239790918e-4
上海難民救濟協會市民組觀募委員會,ORG,3,0.0026905829596412557,0.08520416493206408,2.473622300813359,3.2351989647363315e-4
上海鴻壽書,ORG,14,0.012556053811659192,0.09676526552294705,1072.2953144592607,3.2583903551645487e-4
上虞民食調節會,ORG,3,0.0026905829596412557,0.033626085114370395,297.30753336183614,3.2351989647363315e-4
世昌,PERSON,5,0.004484304932735426,0.041847306853727055,63.98959071218127,2.81135788585887e-4
世英,PERSON,8,0.007174887892376682,0.033934812950834996,216.67230315048928,2.537427048972342e-4
中中交農四行,ORG,4,0.003587443946188341,0.0339842025156049,665.1294154498428,3.237293622531564e-4
中國兒童健康實騐,ORG,30,0.026905829596412557,0.06865337012736221,8402.687300005422,3.2927230819888045e-4
中國兒童健康實騐站,ORG,30,0.026905829596412557,0.06865337012736221,8402.687300005422,3.2927230819888045e-4
中國公共汽車有限公司,ORG,11,0.009865470852017937,0.17157669738847256,354.39445071992617,3.252032520325203e-4
中國國際博覽會出品協會,ORG,18,0.016143497757847534,0.11651452308554695,1158.7153511432998,3.266906239790918e-4
中國地理硏究所,ORG,2,0.0017937219730941704,0.033243119915844756,195.57373196620154,3.2331070158422246e-4
中國廣生行,ORG,10,0.008968609865470852,0.15092710050888974,277.62684177384057,3.2499187520311994e-4
中國廣生行有限公司,ORG,11,0.009865470852017937,0.14674583893651047,506.5363607944733,3.252032520325203e-4
中國建業地產公司,ORG,11,0.009865470852017937,0.15723147970006637,469.39954303417284,3.252032520325203e-4
中國救濟婦孺總會,ORG,2,0.0017937219730941704,0.04038035503681767,4.939472865985157,3.2331070158422246e-4
中國科學社,ORG,12,0.010762331838565023,0.15311940848469996,705.403403674124,3.254149040026033e-4
中國紅十字會總會,ORG,17,0.015246636771300448,0.12312759552336114,1067.0300281942789,3.26477309826967e-4
中國華成烟草股份有限公司,ORG,8,0.007174887892376682,0.06615891109184349,1299.7495633612668,3.245699448231094e-4
中國醫學院,ORG,24,0.021524663677130046,0.10884161239365053,2340.0123451517784,3.2797638570022957e-4
中國醫藥研究社,ORG,9,0.008071748878923767,0.09579482533133842,452.95868346460816,3.247807729782397e-4
中國銀行,ORG,17,0.015246636771300448,0.09510538270438983,666.8145492886064,3.26477309826967e-4
中央,ORG,31,0.02780269058295964,0.08540821699850652,11532.421154679418,3.3189512114171923e-4
中央振務委員會第九救濟區,ORG,13,0.011659192825112108,0.07315098781858206,3908.0265690604206,3.2562683165092806e-4
中央振濟委員會,ORG,30,0.026905829596412557,0.06865337012736224,8402.687300005422,3.2927230819888045e-4
中央政府,ORG,13,0.011659192825112108,0.08326843305154685,1489.0834285206342,3.2562683165092806e-4
中英大藥房,ORG,11,0.009865470852017937,0.14674583893651047,506.5363607944733,3.252032520325203e-4
中華勸工銀行,ORG,12,0.010762331838565023,0.17335679898438444,322.54569778555043,3.254149040026033e-4
中華婦女互助,ORG,8,0.007174887892376682,0.06494532855322495,806.5991029860281,3.245699448231094e-4
中西大藥房,ORG,11,0.009865470852017937,0.1555848416991768,366.3597358896255,3.252032520325203e-4
乘哈菽邇,PERSON,5,0.004484304932735426,0.02030031650232659,44.10962571509831,2.5284450063211124e-4
乾泰祥,PERSON,2,0.0017937219730941704,0.023585510312622612,12.23670408221954,2.5940337224383917e-4
交通銀行,ORG,24,0.021524663677130046,0.10258333079578948,1406.7413006454865,3.2797638570022957e-4
亨得利鐘表總行,ORG,11,0.009865470852017937,0.15994467517199243,264.4904255069753,3.252032520325203e-4
亮察,PERSON,4,0.003587443946188341,0.03541907976036892,145.07735028935517,2.656042496679947e-4
仁啓,PERSON,1,8.968609865470852e-4,0.014450204077531394,0,2.5793139025019347e-4
仁濟翳院,ORG,17,0.015246636771300448,0.1231275955233611,1067.0300281942789,3.26477309826967e-4
仕勤率,PERSON,6,0.0053811659192825115,0.020824639392155515,0.8333333333333333,2.4044241404183698e-4
企雲,PERSON,3,0.0026905829596412557,0.01369944707209881,5.295071090126283,2.4857071836937607e-4
伊盟,PERSON,2,0.0017937219730941704,0.0052297737306116225,1.7141220786099476,2.4242424242424242e-4
伏維,PERSON,3,0.0026905829596412557,0.033296979617700166,14.353683858231552,2.800336040324839e-4
伯攸,PERSON,1,8.968609865470852e-4,0.009135306235091241,0,2.45398773006135e-4
伯黃金,PERSON,2,0.0017937219730941704,0.012295033342411854,0.28666513171894886,2.4301336573511544e-4
