id,Type,mc2Degree,mc2Degree_norm,mc2Eig,mc2Betw,mc2Close
一二三師政治訓練部,ORG,14,0.001246216841730461,0.024392660852072406,1785.5258394632838,3.19030148349019e-5
一區黨部,ORG,9,8.011393982552964e-4,0.01515674493080387,781.399142584431,3.184003566083994e-5
一軍一師政訓處,ORG,16,0.001424247819120527,0.03346799998224403,2744.6178327093226,3.192949966474025e-5
一輪公司,ORG,20,0.0017803097739006587,0.02320343011029252,6326.7596745216215,3.186641598419426e-5
丁介仁,PERSON,15,0.001335232330425494,0.017728591564559505,319.1359133574073,2.4914046539438934e-5
丁弗林,PERSON,3,2.670464660850988e-4,0.0019796780939306848,15.9221991155285,2.3712415820923836e-5
丁惟,PERSON,2,1.7803097739006588e-4,0.008134111595427521,87.78257686902941,2.492770964203809e-5
丁振亞,PERSON,6,5.340929321701976e-4,0.020429205677027256,2594.981484176317,2.7650279267820604e-5
丁敬臣,PERSON,8,7.121239095602635e-4,0.010747182141829015,470.5972059596432,2.4618414574101428e-5
丁文江,PERSON,5,4.450774434751647e-4,0.010006959528295572,284.3063488853534,2.589331952356292e-5
丁曉,PERSON,41,0.0036496350364963502,0.05111051081915192,13710.704641477323,2.8935185185185186e-5
丁朝,PERSON,5,4.450774434751647e-4,0.012155620211351009,393.01075817919843,2.6165681092678842e-5
丁桂樵,PERSON,16,0.001424247819120527,0.01350136814838456,3068.697338561065,2.613559144843448e-5
丁樹,PERSON,7,6.231084208652305e-4,0.010040408424245424,225.58566171478262,2.458089572784032e-5
丁淑靜,PERSON,14,0.001246216841730461,0.012756072978005847,475.9069486945752,2.468160726626518e-5
丁濟萬,PERSON,4,3.5606195478013177e-4,0.0028200468046729347,241.45427903680735,2.3905144387072098e-5
丁王,PERSON,3,2.670464660850988e-4,0.0015209993166439523,0.17141245781122078,2.3517238135553362e-5
丁福,PERSON,4,3.5606195478013177e-4,0.009447425142603098,84.22252353151109,2.5906735751295337e-5
丁總,PERSON,7,6.231084208652305e-4,0.017155339898682592,1249.8215305981755,2.730300879156883e-5
丁茲,PERSON,5,4.450774434751647e-4,0.009350260898119578,591.0504145060231,2.595514950166113e-5
丁蓮表,PERSON,2,1.7803097739006588e-4,0.01464997249243546,566.1826374749926,2.696435312516853e-5
丁超,PERSON,9,8.011393982552964e-4,0.02720035133513889,2454.019697804746,2.7714649963970956e-5
丁錚城,PERSON,5,4.450774434751647e-4,0.010482027651127488,173.31689078687432,2.5078998846366054e-5
丁錦生,PERSON,2,1.7803097739006588e-4,6.026581145048305e-4,0.871524678460012,2.3604947597016333e-5
丁雨靜,PERSON,6,5.340929321701976e-4,0.017485253898000038,613.1469359871186,2.6375481352534682e-5
丁雲亭,PERSON,10,8.901548869503294e-4,0.013443085015683696,72.27991946899438,2.487685954525101e-5
七介,PERSON,5,4.450774434751647e-4,0.002771995466053996,58.26609942338832,2.392001148160551e-5
七林,PERSON,4,3.5606195478013177e-4,0.004012077865976275,145.43842072885357,2.4117306579201234e-5
三井,ORG,77,0.0068541926295175365,0.0691419868831982,42867.41494527721,3.202767190852897e-5
三北輪船公司,ORG,13,0.0011572013530354282,0.014772242568244442,14351.749639840362,3.1848148030192044e-5
三北鴻安三,ORG,16,0.001424247819120527,0.025997934862966653,2078.306821643884,3.186844705057522e-5
三區公安局,ORG,13,0.0011572013530354282,0.014772242568244442,14351.749639840362,3.1848148030192044e-5
三十三軍,ORG,35,0.0031155421043261525,0.048526819791896825,8383.677146871509,3.198669353548924e-5
三十九縣商會,ORG,18,0.0016022787965105929,0.04795827543194521,1366.4709574900082,3.192949966474025e-5
三十二軍六十九師一團,ORG,42,0.0037386505251913835,0.059159616028839124,3348.532036080883,3.199078665344381e-5
三友實業廠,ORG,10,8.901548869503294e-4,0.021824522148255893,1409.3298618730864,3.1856264534420696e-5
三友實業社,ORG,75,0.00667616165212747,0.08354821737251114,28753.960649923156,3.2050254799525656e-5
三友實業社有限公司杭州通益公紡織染廠,ORG,14,0.001246216841730461,0.017039895820952212,4497.380026315897,3.1852205765249246e-5
三同鄉會,ORG,14,0.001246216841730461,0.01684130424238714,2033.874373583849,3.1852205765249246e-5
三同鄉會定海同鄉會,ORG,14,0.001246216841730461,0.016841304242387143,2033.874373583849,3.1852205765249246e-5
三商全體委員會,ORG,7,6.231084208652305e-4,0.01996687384380947,955.6340400563158,3.1846119550332795e-5
三商會,ORG,129,0.011482998041659248,0.12233542979470312,98645.97808286118,3.222583867745158e-5
三山會館,ORG,38,0.0033825885704112514,0.03938302891607691,5940.154115097468,3.19642000958926e-5
三德洋行,ORG,287,0.025547445255474453,0.17388087253890555,647708.896884903,3.2700042510055265e-5
三星棉織,ORG,30,0.002670464660850988,0.04681585830210487,2533.7071812335084,3.1907086563925845e-5
三星棉鐵廠,ORG,15,0.001335232330425494,0.025823203489422537,2239.04149317617,3.191727043503239e-5
三民,ORG,45,0.004005696991276482,0.049780528347193646,16829.485480488176,3.205436420168606e-5
三民化學實業社,ORG,7,6.231084208652305e-4,0.012581873194364967,1374.394283282619,3.183598102575531e-5
三省聯,ORG,11,9.791703756453624e-4,0.017190452840014723,2321.253571973503,3.186235462800701e-5
上市黨部訓練部,ORG,62,0.005518960299092042,0.06447270581765949,30912.324663519066,3.205847465777578e-5
上梅特别市商民協會,ORG,7,6.231084208652305e-4,0.024252198931803994,452.4977360627413,3.1846119550332795e-5
上海三商會,ORG,10,8.901548869503294e-4,0.01814913177154219,4024.3476586235242,3.1856264534420696e-5
上海中國濟生,ORG,53,0.004717820900836746,0.025050666216592004,77763.2677520009,3.19744204636291e-5
上海中國瘋病醫院,ORG,31,0.002759480149546021,0.04062469904377451,30967.131821922452,3.19030148349019e-5
上海中央銀行,ORG,16,0.001424247819120527,0.03090854280472957,3954.8298524340994,3.1939697850458335e-5
上海中學,ORG,13,0.0011572013530354282,0.02485779739562011,9614.201185848082,3.186032433810176e-5
上海交易所公會,ORG,28,0.002492433683460922,0.03591096858456835,7300.849870841358,3.1907086563925845e-5
上海佛教,ORG,23,0.0020473562399857576,0.024790957413455758,1582.4983657466078,2.8231839869004263e-5
上海全浙公會,ORG,50,0.004450774434751646,0.04226093038496489,40548.900245795245,3.196215680634129e-5
上海公司,ORG,39,0.0034716040591062846,0.019149214569526868,10772.211751879971,3.1905050569505154e-5
上海兵工,ORG,42,0.0037386505251913835,0.05915961602883909,3348.532036080883,3.199078665344381e-5
上海勞資調節委,ORG,9,8.011393982552964e-4,0.019987147875682235,2864.216405395012,3.1850176768481066e-5
上海勞資調節委員會,ORG,31,0.002759480149546021,0.050121935577602486,3381.838675676417,3.191930798940279e-5
上海勞資調節臨時委,ORG,17,0.0015132633078155599,0.04259634694869354,882.2973532307831,3.188267176789415e-5
上海北站建築總理銅像委員,ORG,22,0.0019583407512907248,0.027722525349084932,2876.7561575310656,3.188470490705609e-5
上海反日會執委會議决,ORG,11,9.791703756453624e-4,0.031118780441689486,3631.1329166072824,3.1898944144948805e-5
上海台災急振會,ORG,35,0.0031155421043261525,0.03306990940476832,29310.05683723168,3.195398625978591e-5
上海各公團公舉總商會,ORG,2,1.7803097739006588e-4,0.012761143215828483,19.04871340491759,3.182787485279608e-5
上海各界五月革命紀念節籌備委員會,ORG,30,0.002670464660850988,0.02918958587586645,26358.14744300826,3.189487449366887e-5
上海各路商界總聯,ORG,21,0.0018693252625956917,0.023228419988943445,8300.292414063768,3.187250996015936e-5
上海各路商界總聯合會,ORG,16,0.001424247819120527,0.02448280658777871,3603.3799735252837,3.1864385176688015e-5
上海商人團體整理委員會,ORG,28,0.002492433683460922,0.03591096858456837,7300.849870841358,3.1907086563925845e-5
上海商品檢騐局,ORG,11,9.791703756453624e-4,0.030014419101890007,593.3301573842626,3.1858294306922805e-5
上海商團,ORG,20,0.0017803097739006587,0.023203430110292522,6326.7596745216215,3.186641598419426e-5
上海商整會,ORG,36,0.0032045575930211858,0.03462297466554147,12054.244488717373,3.200512081933109e-5
上海商業儲蓄銀行,ORG,33,0.002937511126936087,0.04960574559163237,8487.265523702312,3.2003072294940317e-05
上海商業維持會,ORG,5,4.450774434751647e-4,0.016582042372023358,112.09870297829856,3.183598102575531e-5
上海商業聨合會,ORG,16,0.001424247819120527,0.024926623567481047,2543.466142489762,3.187250996015936e-5
上海商民協會臨時執行委,ORG,16,0.001424247819120527,0.03183423461011075,911.5789904981172,3.18765739058366e-5
上海商界勸募二五庫劵恊會,ORG,14,0.001246216841730461,0.035565912208591524,1435.0140177880176,3.192338387869114e-5
上海商界總聯,ORG,21,0.0018693252625956917,0.02322841998894344,8300.292414063768,3.187250996015936e-5
上海善書流通,ORG,7,6.231084208652305e-4,0.012581873194364974,1374.394283282619,3.183598102575531e-5
上海四商會,ORG,34,0.0030265266156311197,0.050636491874796685,83210.38375423559,3.198669353548924e-5
上海國貨工廠聯,ORG,19,0.0016912942852056257,0.032550987167509295,1904.7287492292044,3.192746080904186e-5
上海國貨工廠聯合會,ORG,32,0.002848495638241054,0.039536822761593024,32138.163589205542,3.195398625978591e-5
上海地方,ORG,10,8.901548869503294e-4,0.013195941958238026,11630.040983913763,2.7186472011527063e-5
上海地方法院,ORG,37,0.0032935730817162186,0.03981624886029786,11153.897669071072,3.196828745884083e-5
上海基督敎青年會浦東爛泥渡服務所,ORG,4,3.5606195478013177e-4,0.0174919858329215,45.81530219707043,3.1831927423205473e-5
上海基督教青年,ORG,49,0.0043617589460566136,0.04275248607437551,12086.723779435382,3.198260146480315e-5
上海報館,ORG,4,3.5606195478013177e-4,0.015680727399507186,1398.4986437609632,3.1831927423205473e-5
上海大影戲院,ORG,16,0.001424247819120527,0.02860586936445885,4023.5580753308377,3.1864385176688015e-5
上海大華藥房,ORG,12,0.0010681858643403952,0.015394615945217138,15008.84405421525,3.1846119550332795e-5
上海大通路大精神醫學研究,ORG,14,0.001246216841730461,0.022672983865356305,11158.541975350134,3.185423502054598e-5
上海女學,ORG,26,0.0023144027060708564,0.02587459358685244,8105.4870150466195,3.188673830553873e-5
上海女青年,ORG,8,7.121239095602635e-4,0.012681237849555223,1751.5267512529276,3.183800821420612e-5
上海婦女提倡國貨,ORG,27,0.0024034181947658892,0.030830089801991433,6393.724515537781,3.1925422213708775e-5
上海孤兒院,ORG,48,0.004272743457361581,0.024740227613767058,32179.780346080563,3.19642000958926e-5
上海學生聯合,ORG,11,9.791703756453624e-4,0.01719045284001472,2321.253571973503,3.186235462800701e-5
上海富華電刻公司,ORG,12,0.0010681858643403952,0.015784562061541187,13702.435093081067,3.1850176768481066e-5
上海工商,ORG,30,0.002670464660850988,0.02802368265142354,5806.508879932882,3.189284005740711e-5
上海工商友誼會總部,ORG,11,9.791703756453624e-4,0.020049599473465223,1573.563754435005,3.1858294306922805e-5
上海工商銀行,ORG,33,0.002937511126936087,0.020487824684885948,11546.428616832229,3.19030148349019e-5
