"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"4.62540192926045","0.007547016726478522","0.21619742787626","0.0","4","8","false","張書樵","15.5","0","4","0","0.9156883272265012","false","0","張書樵","181378","0.3918918918918919"
"5.202572347266881","0.003794010168075473","0.19221260815822003","0.0","4","9","false","信生機器彚司洋行","3.5","0","4","0","0.9022657593658865","false","0","信生機器彚司洋行","117494","0.35714285714285715"
"5.202572347266881","0.003794010168075473","0.19221260815822003","0.0","4","9","false","瓦崗寨","3.5","0","4","0","0.9022657593658865","false","0","瓦崗寨","117494","0.35714285714285715"
"4.744372990353698","5.125480450299183E-5","0.2107760081328363","0.0","2","8","false","張榮佑","14.5","0","2","0","0.9129215583638676","false","0","張榮佑","928","0.75"
"5.34887459807074","1.7259442209346678E-6","0.1869552149083258","0.0","4","10","false","張玉芝","18.0","0","4","0","0.8988633814402154","false","0","張玉芝","12","1.0"
"4.773311897106109","0.046454161231323794","0.209498147524419","0.0","10","8","false","張石君","13.0","0","10","0","0.912248560532416","false","0","張石君","4276464","0.5"
"5.197749196141479","0.0","0.19239096814104548","0.0","1","8","false","張福海","29.0","0","1","0","0.9023779256711284","false","0","張福海","0","0.0"
"5.184887459807074","2.25123159252348E-6","0.19286821705426357","0.0","5","9","false","張端本","23.0","0","5","0","0.9026770358184402","false","0","張端本","20","1.0"
"5.20096463022508","1.5533497988412014E-6","0.19227202472952087","0.0","3","9","false","張縵雲","10.0","0","3","0","0.9023031481343005","false","0","張縵雲","6","1.0"
"4.773311897106109","0.0","0.209498147524419","0.0","1","8","false","張葆生","22.0","0","1","0","0.912248560532416","false","0","張葆生","0","0.0"
"5.995176848874598","4.667896053128259E-6","0.16680075087154733","0.0","3","10","false","張虞琴","20.333333333333332","0","3","0","0.8838330965378","false","0","張虞琴","54","0.8055555555555556"
"4.97588424437299","0.0","0.20096930533117932","0.0","1","9","false","張起宇","22.0","0","1","0","0.907537575712256","false","0","張起宇","0","0.0"
"4.133440514469453","0.002452623721272363","0.24192921042395957","0.0","10","8","false","張遵堂","14.0","0","10","0","0.9271292903611754","false","0","張遵堂","220084","0.23214285714285715"
"4.742765273311897","5.653146829542724E-4","0.21084745762711865","0.0","9","9","false","乞振公所","11.333333333333334","0","9","0","0.9129589471322815","false","0","乞振公所","12852","0.49206349206349204"
"4.742765273311897","5.653146829542724E-4","0.21084745762711865","0.0","9","9","false","協振公所","11.333333333333334","0","9","0","0.9129589471322815","false","0","協振公所","12852","0.49206349206349204"
"4.742765273311897","5.653146829542724E-4","0.21084745762711865","0.0","9","9","false","新嵊會三邑協振公所","11.333333333333334","0","9","0","0.9129589471322815","false","0","新嵊會三邑協振公所","12852","0.49206349206349204"
"4.742765273311897","5.653146829542724E-4","0.21084745762711865","0.0","9","9","false","新嵊會協振公所","11.333333333333334","0","9","0","0.9129589471322815","false","0","新嵊會協振公所","12852","0.49206349206349204"
