id,Type,mc4Degree,mc4Degree_norm,mc4Eig,mc4Betw,mc4Close
未佩珍,PERSON,5,4.38365772400491e-4,0.0019196264515669512,6.733126193595167,2.0350848630387886e-5
錢幹臣,PERSON,30,0.0026301946344029457,0.050513482936970326,6389.021233565843,2.5075225677031092e-5
汪伯唐,PERSON,5,4.38365772400491e-4,0.0019196264515669516,6.733126193595167,2.0350848630387886e-5
孫慕韓,PERSON,19,0.0016657899351218658,0.012829699126344763,5808.487592014153,2.4220112381321448e-5
胡馨吾,PERSON,5,4.38365772400491e-4,0.0019196264515669492,6.733126193595167,2.0350848630387886e-5
蔡鶴,PERSON,7,6.137120813606874e-4,0.0020016610584816918,2643.868108989749,2.059308072487644e-5
王書衡,PERSON,5,4.38365772400491e-4,0.0019196264515669496,6.733126193595167,2.0350848630387886e-5
沈叔詹,PERSON,11,9.644046992810802e-4,0.0030700353517016483,989.6448275515937,2.1845508563439355e-5
沈曾植,PERSON,8,7.013852358407856e-4,0.00625200716625637,752.137341591133,2.3443360840210053e-5
台州旅滬水災急賑會,ORG,25,0.002191828862002455,0.027827548841678592,19467.775744974922,2.4839166397575698e-5
許霞標,PERSON,134,0.011748202700333159,0.17970750917682574,136619.6526059291,2.8207153334085523e-5
張連勝,PERSON,215,0.01884972821322111,0.3346323087620916,181335.88825520262,2.8620492272467087e-5
姚桐善,PERSON,5,4.38365772400491e-4,0.0019196264515669503,6.733126193595167,2.0350848630387886e-5
許桂雲,PERSON,167,0.014641416798176399,0.28131813544849016,106849.87799000625,2.796733415370847e-5
姚桐豫,PERSON,110,0.009644046992810802,0.2037028384163817,35264.28011487695,2.6770894683300315e-5
鈞鑒,PERSON,52,0.004559004032965106,0.06949985118551968,62186.926786926444,2.6443833298074888e-5
北京浙江會館,ORG,25,0.002191828862002455,0.02782754884167859,19467.775744974922,2.4839166397575698e-5
台州會館,ORG,47,0.004120638260564615,0.042861915321662565,55165.29957252814,2.6496383243687238e-5
黄巖會館,ORG,25,0.002191828862002455,0.027827548841678592,19467.775744974922,2.4839166397575698e-5
旅滬水災急賑所,ORG,25,0.002191828862002455,0.027827548841678578,19467.775744974922,2.4839166397575698e-5
云敝處,ORG,4,3.506926179203928e-4,0.011633105905256062,6009.182471771422,2.540456774127988e-5
王正廷,PERSON,301,0.026389619498509556,0.22073089378586547,865406.1819627219,3.028834504482675e-5
傳宗耀,PERSON,39,0.0034192530247238295,0.03646501984670489,14395.077511233503,2.5379422364346987e-5
宗耀,PERSON,2,1.753463089601964e-4,2.89692055325708e-4,0.25,1.969822322026553e-5
寗波市政財政委員會,ORG,4,3.506926179203928e-4,0.011633105905256059,6009.182471771422,2.540456774127988e-5
定海旅滬同鄉會,ORG,55,0.004822023496405401,0.02211619318608619,405380.1469638433,2.6360880453407144e-5
周晉鑣,PERSON,1,8.76731544800982e-5,2.75372953372796e-4,0,2.0267531414673694e-5
陳忠銘,PERSON,1,8.76731544800982e-5,2.753729533727958e-4,0,2.0267531414673694e-5
華洋院,ORG,4,3.506926179203928e-4,0.009096220798720515,3142.407597080281,2.446842349947393e-5
馬玉山,PERSON,54,0.004734350341925302,0.04868344721780814,30150.12985150831,2.431197121462608e-5
嚴直方,PERSON,5,4.38365772400491e-4,0.004597398365890941,1454.9588300538883,2.3153507756425098e-5
盛晋澤,PERSON,4,3.506926179203928e-4,4.5838479808902623e-4,4.916994009781238,1.9185020336121557e-5
華洋慈愛醫院,ORG,19,0.0016657899351218658,0.009239437483770126,53613.29499877484,2.4554941682013504e-5
護軍,ORG,19,0.0016657899351218658,0.009239437483770126,53613.29499877484,2.4554941682013504e-5
湖北義賑會,ORG,46,0.0040329651060845165,0.06039326954634404,55598.2944106412,2.7957169616148062e-5
何鈞鑒,PERSON,2,1.753463089601964e-4,8.780241097391023e-4,6.476972473691591,2.1199016365640635e-5
徐誦,PERSON,18,0.0015781167806417674,0.03674600424262621,4798.143595850896,2.506642602897679e-5
徐君,PERSON,38,0.0033315798702437316,0.01508242208383948,9058.155068917882,2.3578232575686127e-5
義劵局,ORG,5,4.38365772400491e-4,0.010124007459952419,2062.7859556467683,2.4571835761849768e-5
沈敦和,PERSON,84,0.007364544976328248,0.08357802658465664,217173.60992287274,2.731195717485115e-5
四明公所,ORG,117,0.010257759074171488,0.10239474481110257,332484.44071613834,2.8890879149452517e-5
運乾,ORG,9,7.890583903208837e-4,0.007390142257340395,1064.0105322732295,2.4004416812693534e-5
陳良玉,PERSON,265,0.02323338593722602,0.236285748710579,564051.7122883212,2.9643682931167367e-5
張延鐘,PERSON,20,0.001753463089601964,0.024789889326310557,8666.546686592312,2.4897918534010556e-5
方椒,PERSON,122,0.01069612484657198,0.08518810586209893,176197.79015729827,2.678810608090008e-5
朱哲甫,PERSON,24,0.0021041557075223566,0.016460775020405185,21103.282207516837,2.4269488399184547e-5
朱葆三君,PERSON,23,0.0020164825530422583,0.019548800849391677,7336.5232757975655,2.423302476615131e-5
錢業公會,ORG,133,0.01166052954585306,0.15305661717459215,192989.37684278135,2.9410899679421194e-5
朱葆三長生會,ORG,9,7.890583903208837e-4,0.0073901422573404,1064.0105322732295,2.4004416812693534e-5
邱聲濤,PERSON,5,4.38365772400491e-4,0.0034567220157466607,146.40493936881856,2.2623410705397947e-5
費芸,PERSON,5,4.38365772400491e-4,0.003456722015746659,146.40493936881856,2.2623410705397947e-5
謝蘅,PERSON,22,0.0019288093985621604,0.026215848084900302,3423.2035978977774,2.3741690408357073e-5
朱葆三 君,PERSON,183,0.01604418726985797,0.17812631618908517,829326.4884471006,2.9101914906000814e-5
朱葆三 長生會,ORG,9,7.890583903208837e-4,0.007390142257340392,1064.0105322732295,2.4004416812693534e-5
北京總稅務司,ORG,4,3.506926179203928e-4,0.00949932057457683,252.18426149932296,2.4358755754756048e-5
安格聯,PERSON,13,0.0011397510082412764,0.005004958338061964,1791.118460723446,2.3362302588543127e-5
甘稅務司,ORG,4,3.506926179203928e-4,0.00949932057457683,252.18426149932296,2.4358755754756048e-5
寗波旅滬同鄉會,ORG,155,0.01358933894441522,0.11543158021808332,770669.8804773543,3.0318649001000514e-5
章一山,PERSON,91,0.007978257057688936,0.11992855915782633,106418.93765836871,2.7085590465872156e-5
徐賢昌,PERSON,246,0.021567596002104155,0.36356475072762595,225631.4275093472,2.87836048586725e-5
張丹亭,PERSON,77,0.006750832894967561,0.12077480145143492,39551.34015648042,2.7028488026379805e-5
劉山農,PERSON,64,0.005611081886726285,0.06304277937339155,17527.542905096252,2.4826216484607746e-5
浙省議會,ORG,9,7.890583903208837e-4,0.019668511641703995,495.5592036040458,2.4560972614515536e-5
羅騷,PERSON,40,0.003506926179203928,0.04843273846473449,3342.6198078467605,2.429189136666181e-5
王位三,PERSON,7,6.137120813606874e-4,0.008435364869235977,219.43358820157633,2.3313283909171446e-5
台屬水災急賑會,ORG,195,0.01709626512361915,0.26993258872535264,213421.86723916745,3.0195971857354228e-5
項琴軒,PERSON,40,0.003506926179203928,0.04843273846473447,3342.6198078467605,2.429189136666181e-5
朱葆三處,ORG,9,7.890583903208837e-4,0.019668511641703985,495.5592036040458,2.4560972614515536e-5
台州公所,ORG,69,0.006049447659126775,0.07508795991171927,10301.10121514534,2.587522964266308e-5
永利永安,ORG,9,7.890583903208837e-4,0.019668511641703985,495.5592036040458,2.4560972614515536e-5
慈善救濟會,ORG,313,0.027441697352270734,0.2537799234740182,802622.2308625265,3.0313134681257387e-5
徐乾麟,PERSON,691,0.060582149745747854,0.6273297319075605,3132883.969925959,3.34739238133494e-5
朱葆三 處,ORG,9,7.890583903208837e-4,0.01966851164170398,495.5592036040458,2.4560972614515536e-5
仁濟善堂,ORG,214,0.018762055058741015,0.20349285951595905,560116.3496627467,3.0227004806093763e-5
交通部,ORG,174,0.015255128879537085,0.16427044579049888,457488.8843188953,3.0732351946894496e-5
滬局,ORG,47,0.004120638260564615,0.1017370187295364,67635.13604175259,2.8133352088901393e-5
交部,ORG,75,0.006575486586007364,0.05929423269024686,70630.84466026376,2.866890284108827e-5
上海電局,ORG,1,8.76731544800982e-5,0.008427103358042521,0,2.435519618110524e-5
孫寳琦,PERSON,3,2.630194634402946e-4,3.7835668151647996e-4,3262.9644442757467,2.0285621551444336e-5
沈冕士,PERSON,6,5.260389268805891e-4,0.005210784235497376,36527.58958588582,2.3413720440177944e-5
盧沈,PERSON,1,8.76731544800982e-5,8.66765376162738e-7,0,1.530596626565035e-5
中華洋義振會,ORG,4,3.506926179203928e-4,6.961304758300336e-5,22848.725524423247,1.8542898996829165e-5
詳寳琦,PERSON,1,8.76731544800982e-5,8.667653761626517e-7,0,1.530596626565035e-5
朱謝,PERSON,12,0.0010520778537611783,0.0210898765609937,1309.995389723259,2.4526635926616306e-5
宋澳章,PERSON,12,0.0010520778537611783,0.021089876560993703,1309.995389723259,2.4526635926616306e-5
祝大椿,PERSON,18,0.0015781167806417674,0.02279330803861187,2107.476001700297,2.4533856722276743e-5
管趾卿,PERSON,99,0.008679642293529721,0.13491974623260308,115660.86385979284,2.8457598178713718e-5
總商會,ORG,436,0.038225495353322814,0.2630420393597427,2140975.217703489,3.1815723330469915e-5
樓恂如,PERSON,99,0.008679642293529721,0.09461416208853776,138937.57433888668,2.597672485453034e-5
葉惠鈞,PERSON,109,0.009556373838330703,0.09723082508381732,131309.22148107545,2.6470432526867487e-5
榮宗敬,PERSON,70,0.006137120813606874,0.10112823509562906,88561.44365760167,2.7062134661182073e-5
王曉籟•,PERSON,12,0.0010520778537611783,0.021089876560993703,1309.995389723259,2.4526635926616306e-5
馮少山,PERSON,76,0.006663159740487463,0.07175977592751835,110291.65935618308,2.5606883130185393e-5
葉惠鈞•,PERSON,12,0.0010520778537611783,0.0210898765609937,1309.995389723259,2.4526635926616306e-5
方椒伯•榮宗敬•,PERSON,12,0.0010520778537611783,0.021089876560993707,1309.995389723259,2.4526635926616306e-5
王道尹,PERSON,61,0.00534806242328599,0.049386272044465135,46752.89957441529,2.5580681469354345e-5
江蘇實業廳,ORG,70,0.006137120813606874,0.052047313950626964,54471.96812580878,2.7658691743880515e-5
宋漢章,PERSON,481,0.04217078730492723,0.4184768438862058,1861491.2472386018,3.242962770787391e-5
韓銑,PERSON,12,0.0010520778537611783,0.021089876560993714,1309.995389723259,2.4526635926616306e-5
朱會　葆三,PERSON,12,0.0010520778537611783,0.021089876560993703,1309.995389723259,2.4526635926616306e-5
榮宗敬•,PERSON,12,0.0010520778537611783,0.021089876560993707,1309.995389723259,2.4526635926616306e-5
商會,ORG,192,0.016833245660178853,0.1918489501200734,466186.14962048974,3.072291007404221e-5
會　葆三,PERSON,12,0.0010520778537611783,0.0210898765609937,1309.995389723259,2.4526635926616306e-5
陸伯,PERSON,12,0.0010520778537611783,0.021089876560993707,1309.995389723259,2.4526635926616306e-5
張樂君,PERSON,242,0.021216903384183763,0.2541520722341482,268030.1782754334,2.8885037550548817e-5
陸伯　•,PERSON,12,0.0010520778537611783,0.021089876560993696,1309.995389723259,2.4526635926616306e-5
陸伯　•張樂君,PERSON,12,0.0010520778537611783,0.021089876560993707,1309.995389723259,2.4526635926616306e-5
上海總商會,ORG,378,0.03314045239347712,0.28176720973707947,1254013.5031657643,3.1626553654448275e-5
係衡甫,PERSON,12,0.0010520778537611783,0.021089876560993707,1309.995389723259,2.4526635926616306e-5
謝仲笙•,PERSON,12,0.0010520778537611783,0.021089876560993707,1309.995389723259,2.4526635926616306e-5
謝　牕·君鑒,PERSON,12,0.0010520778537611783,0.0210898765609937,1309.995389723259,2.4526635926616306e-5
江蘇實業,ORG,54,0.004734350341925302,0.04855915788062591,14089.708809026622,2.7468754291992858e-5
銑川,PERSON,12,0.0010520778537611783,0.021089876560993707,1309.995389723259,2.4526635926616306e-5
謝仲笙,PERSON,179,0.015693494651937576,0.22183676227441843,231506.71003956316,2.8831737977165263e-5
業廳,ORG,54,0.004734350341925302,0.0485591578806259,14089.708809026622,2.7468754291992858e-5
實案廳,ORG,54,0.004734350341925302,0.048559157880625925,14089.708809026622,2.7468754291992858e-5
實業廳,ORG,54,0.004734350341925302,0.048559157880625904,14089.708809026622,2.7468754291992858e-5
漢章,PERSON,16,0.0014027704716815712,0.02518942832651489,4449.832592708175,2.4721878862793572e-5
區扁,PERSON,12,0.0010520778537611783,0.021089876560993703,1309.995389723259,2.4526635926616306e-5
諸維,PERSON,17,0.0014904436261616693,0.021143500529786013,54967.03272636245,2.456278247199843e-5
項如松,PERSON,215,0.01884972821322111,0.2729521462498966,391935.6686620988,3.0151359826328167e-5
云龍華,PERSON,12,0.0010520778537611783,0.021089876560993707,1309.995389723259,2.4526635926616306e-5
孫衡,PERSON,12,0.0010520778537611783,0.021089876560993707,1309.995389723259,2.4526635926616306e-5
謝天,PERSON,12,0.0010520778537611783,0.021089876560993703,1309.995389723259,2.4526635926616306e-5
中國銀行,ORG,515,0.04515167455725057,0.4087690702594953,1387457.4182530588,3.139618850271577e-5
史久鰲,PERSON,21,0.001841136244082062,0.02618143992286771,4678.783664155529,2.468160726626518e-5
中行,ORG,73,0.0064001402770471685,0.05887682141942401,31453.472338148455,2.7803264103205717e-5
何護,PERSON,33,0.0028932140978432403,0.03817381442788524,23445.624601065934,2.5312610742672e-5
陳作霖,PERSON,12,0.0010520778537611783,0.021089876560993693,1309.995389723259,2.4526635926616306e-5
張武,PERSON,12,0.0010520778537611783,0.021089876560993707,1309.995389723259,2.4526635926616306e-5
沈聯芳,PERSON,540,0.04734350341925302,0.4442857001244509,1652321.3592622473,3.10539718029936e-5
農商部,ORG,209,0.01832368928634052,0.1873506983776823,825891.0689696555,3.0830892554339447e-5
謝天錫,PERSON,29,0.002542521479922848,0.04313656747471221,10240.017904682893,2.5635767022149304e-5
朱得傳,PERSON,12,0.0010520778537611783,0.0210898765609937,1309.995389723259,2.4526635926616306e-5
管趾,PERSON,12,0.0010520778537611783,0.021089876560993707,1309.995389723259,2.4526635926616306e-5
席錫蕃,PERSON,12,0.0010520778537611783,0.021089876560993703,1309.995389723259,2.4526635926616306e-5
陳瀚,PERSON,12,0.0010520778537611783,0.021089876560993714,1309.995389723259,2.4526635926616306e-5
何軍,PERSON,21,0.001841136244082062,0.03234825263884721,3062.4491316766753,2.47843759294141e-5
文云,PERSON,13,0.0011397510082412764,0.021198510636108177,1652.9001375491516,2.452783909737552e-5
宋君,PERSON,21,0.001841136244082062,0.025378353598363493,4449.192783681191,2.4675516952080145e-5
管趾　•席錫蕃,PERSON,12,0.0010520778537611783,0.021089876560993714,1309.995389723259,2.4526635926616306e-5
省長公署,ORG,86,0.007539891285288445,0.055865172212258875,73206.51267052701,2.7664813124187345e-5
管趾　•席錫,PERSON,12,0.0010520778537611783,0.021089876560993703,1309.995389723259,2.4526635926616306e-5
陳瀚淸,PERSON,12,0.0010520778537611783,0.021089876560993703,1309.995389723259,2.4526635926616306e-5
陳維,PERSON,12,0.0010520778537611783,0.0210898765609937,1309.995389723259,2.4526635926616306e-5
田時晨,PERSON,12,0.0010520778537611783,0.021089876560993703,1309.995389723259,2.4526635926616306e-5
寗波急振大會,ORG,3,2.630194634402946e-4,0.011731332536944831,305.8483702231247,2.540327702273593e-5
張弧,PERSON,3,2.630194634402946e-4,0.0010185566594277413,97.39931243264394,2.17296827466319e-5
李思浩,PERSON,17,0.0014904436261616693,0.008319923239895628,14957.652847807098,2.3645133831457487e-5
省公署,ORG,8,7.013852358407856e-4,0.008842801035445479,36039.79386501122,2.4552530138230743e-5
國務院,ORG,66,0.005786428195686481,0.06415356165263252,112539.31133044617,2.873480647107842e-5
寗波水災急振會,ORG,5,4.38365772400491e-4,0.00880758927950111,2539.110599632365,2.4408699260416413e-5
黎曷勝,PERSON,3,2.630194634402946e-4,0.0010185566594277406,97.39931243264394,2.17296827466319e-5
張載揚,PERSON,20,0.001753463089601964,0.02020115748499084,11048.467783405717,2.516482963410338e-5
民達油廠,ORG,5,4.38365772400491e-4,0.008990885614497356,791.1034470770337,2.44552591034702e-5
藍璧如,PERSON,10,8.76731544800982e-4,0.011517807394005842,4997.828400154754,2.4434344915212823e-5
張謇,PERSON,21,0.001841136244082062,0.02209793387962715,5503.44095336911,2.435223066432885e-5
王　核,PERSON,4,3.506926179203928e-4,0.005831820636281948,502.5681824702551,2.363619173678737e-5
陳列所,ORG,5,4.38365772400491e-4,0.008990885614497362,791.1034470770337,2.44552591034702e-5
何季麟,PERSON,4,3.506926179203928e-4,0.005831820636281949,502.5681824702551,2.363619173678737e-5
小庵,PERSON,2,1.753463089601964e-4,6.906181167183388e-4,19.582991455256842,2.15954735887358e-5
遺超武,PERSON,2,1.753463089601964e-4,6.906181167183389e-4,19.582991455256842,2.15954735887358e-5
福州商船總商會,ORG,3,2.630194634402946e-4,0.006860904584141798,2388.9383023526307,2.425712553062462e-5
葛處臣,PERSON,2,1.753463089601964e-4,0.0024030422453064225,5.579013284903436,2.208773247338428e-5
方樵苓,PERSON,10,8.76731544800982e-4,0.00890578323160304,2345.4455436996327,2.3789133123988963e-5
周湘雲,PERSON,136,0.011923549009293355,0.0858902640625333,102350.31267896727,2.6907760198041115e-5
陳蓉琯,PERSON,2,1.753463089601964e-4,0.0024030422453064225,5.579013284903436,2.208773247338428e-5
袁履登,PERSON,338,0.02963352621427319,0.24467345104768068,1510943.981361429,3.116235587410408e-5
葛虞臣,PERSON,111,0.0097317201472909,0.05561918190578757,85183.37383301962,2.5057632554876216e-5
長生會,ORG,49,0.004295984569524811,0.039940356132277643,27221.779502400273,2.6412403264573045e-5
邵聲濤,PERSON,34,0.0029808872523233386,0.0694422680721316,6072.620781484413,2.4752475247524754e-5
謝蘅牕,PERSON,492,0.04313519200420831,0.47966750547665243,1290396.3964811473,3.2301828283480846e-5
張延鍾,PERSON,169,0.014816763107136595,0.14626646873972154,195438.44750600084,2.6952724920489463e-5
定海公學,ORG,25,0.002191828862002455,0.008120460782852465,76556.2729359246,2.4907220603252883e-5
馮元溥,PERSON,1,8.76731544800982e-5,1.0110941108657316e-4,0,1.939713698258137e-5
王正廷君,PERSON,25,0.002191828862002455,0.01707745266871503,18574.450495636815,2.4153422539973914e-5
董景安君,PERSON,1,8.76731544800982e-5,1.0110941108657306e-4,0,1.939713698258137e-5
論船公會,ORG,6,5.260389268805891e-4,0.00899412497018144,22825.624049188667,2.4361129381958146e-5
尹原,PERSON,2,1.753463089601964e-4,2.2397514212355897e-4,0.16666666666666666,1.906504995043087e-5
尹鑒,PERSON,2,1.753463089601964e-4,2.239751421235587e-4,0.16666666666666666,1.906504995043087e-5
魏福林,PERSON,2,1.753463089601964e-4,2.2397514212355878e-4,0.16666666666666666,1.906504995043087e-5
繆仲三,PERSON,2,1.753463089601964e-4,2.2397514212355875e-4,0.16666666666666666,1.906504995043087e-5
慈誼,ORG,6,5.260389268805891e-4,0.008994124970181438,22825.624049188667,2.4361129381958146e-5
丁甘仁,PERSON,45,0.003945291951604419,0.06701581592262372,108941.22831956376,2.7598388254125958e-5
盛竹書,PERSON,127,0.01113449061897247,0.13891966362830324,152933.29544560215,2.7711577897245468e-5
傅筱庵,PERSON,558,0.048921620199894794,0.5397213147707407,2210579.452148017,3.2679738562091506e-5
云敬,PERSON,3,2.630194634402946e-4,0.0026066205685791365,116.14275442426478,2.2215310792197984e-5
鎭海旅滬同鄉會,ORG,6,5.260389268805891e-4,0.00850460664051869,25399.955866011802,2.416684791802605e-5
賴賢哲,PERSON,1,8.76731544800982e-5,1.0589248466806143e-4,0,1.8945134889360412e-5
挹雲室,ORG,53,0.004646677187445204,0.04149108730752416,71772.34736108605,2.7544415369783778e-5
史量才,PERSON,148,0.012975626863054533,0.14916201300339496,505974.1561978174,2.887836432944438e-5
徐靜仁,PERSON,138,0.01209889531825355,0.14557171179106373,143111.4343329513,2.767017155506364e-5
葉愼齋,PERSON,121,0.010608451692091882,0.1566866842773998,177099.16819225598,2.895864705200973e-5
楊信之,PERSON,246,0.021567596002104155,0.2565869286525449,192425.63316529946,2.8229448961156277e-5
錢新之,PERSON,268,0.023496405400666318,0.26925319434563116,656276.1112942921,3.053621595211921e-5
王一亭,PERSON,1187,0.10406803436787655,0.9999999999999999,7623933.636422963,3.6279204759831665e-5
陸維鏞,PERSON,238,0.020866210766263372,0.3214856741534682,549178.4333903086,3.099237587553462e-5
徐積餘,PERSON,37,0.0032439067157636332,0.06327659916633828,10877.616573060603,2.6193095500026193e-5
陳戒安,PERSON,6,5.260389268805891e-4,0.008714352493946535,350.1259333226367,2.3629489603024576e-5
陳少艄,PERSON,6,5.260389268805891e-4,0.008714352493946533,350.1259333226367,2.3629489603024576e-5
張賢清君,PERSON,18,0.0015781167806417674,0.022083358913331543,3225.1685491426033,2.4620839078195784e-5
王一亭君,PERSON,67,0.005874101350166579,0.11792963851070806,45234.30241340322,2.7788584449508144e-5
諸公鑒,PERSON,12,0.0010520778537611783,0.018772917193541423,6335.729612143285,2.4845955078513218e-5
諸君子,ORG,16,0.0014027704716815712,0.04563092017011437,3774.727104299985,2.715399027887148e-5
內交財三部,ORG,16,0.0014027704716815712,0.045630920170114365,3774.727104299985,2.715399027887148e-5
財三部,ORG,16,0.0014027704716815712,0.045630920170114365,3774.727104299985,2.715399027887148e-5
財政部,ORG,197,0.017271611432579343,0.19366249199377256,695935.4336552592,3.080240258740182e-5
中央,ORG,380,0.03331579870243731,0.2681625358813531,2063932.9980009082,3.1716832122807575e-5
內務部,ORG,78,0.006838506049447659,0.10116323074592536,113018.20096040599,2.9312619082515022e-5
丁艗仙,PERSON,1,8.76731544800982e-5,2.753729533727963e-4,0,2.0267531414673694e-5
張康甫,PERSON,10,8.76731544800982e-4,0.004602178571355435,9699.924956105693,2.311924908678966e-5
沈任夫,PERSON,5,4.38365772400491e-4,0.0015080599587004465,1703.8330289230996,2.2256843979523704e-5
程慶濤,PERSON,4,3.506926179203928e-4,0.0011098367165257414,817.6912436682042,2.1953896816684962e-5
胡鳴鳳,PERSON,5,4.38365772400491e-4,3.170090569536856e-4,533.1951081033437,2.027246188777165e-5
朱子奎,PERSON,2,1.753463089601964e-4,7.291190856162438e-4,89.64492930958278,2.1565667457407806e-5
朱子衡,PERSON,18,0.0015781167806417674,0.01564299235914358,59682.89322751044,2.4434344915212823e-5
朱子昭,PERSON,18,0.0015781167806417674,0.032584089194944564,1636.7009582705653,2.5372982847863595e-5
劉寳餘,PERSON,8,7.013852358407856e-4,0.0022092023234641486,3683.0801442727943,2.2405449005198063e-5
劉鴻生,PERSON,15,0.0013150973172014729,0.006071062315137337,16663.79190351036,2.3480792711561942e-5
王淸夫,PERSON,6,5.260389268805891e-4,0.001955057342332999,1.0964063976026135,2.0219175866391685e-5
王啓宇,PERSON,18,0.0015781167806417674,0.004050737181850088,3458.5132360996167,2.2973718066531886e-5
蔣昌林,PERSON,1,8.76731544800982e-5,2.7537295337279615e-4,0,2.0267531414673694e-5
范錦章,PERSON,6,5.260389268805891e-4,0.003959261361402295,1420.132117932314,2.2783195115282968e-5
武棣森,PERSON,13,0.0011397510082412764,0.005553117928629271,3105.3133178141743,2.2388393856624726e-5
何友笙,PERSON,1,8.76731544800982e-5,2.753729533727962e-4,0,2.0267531414673694e-5
孫雨階,PERSON,1,8.76731544800982e-5,2.753729533727962e-4,0,2.0267531414673694e-5
洪文廷,PERSON,57,0.004997369805365597,0.09625280722497384,43608.95631850655,2.6881720430107527e-5
錢德潤,PERSON,10,8.76731544800982e-4,0.005191948366729946,6957.2142308049715,2.3023437859741218e-5
陳耕莘,PERSON,6,5.260389268805891e-4,0.001955057342332998,1.0964063976026135,2.0219175866391685e-5
劉同福,PERSON,1,8.76731544800982e-5,2.75372953372796e-4,0,2.0267531414673694e-5
沈仲禮,PERSON,70,0.006137120813606874,0.03263742405953456,268555.69012398965,2.5294683057621287e-5
陸崧侯,PERSON,14,0.0012274241627213747,0.008901152001819979,1135.2175111465187,2.322125208991269e-5
項松茂,PERSON,57,0.004997369805365597,0.07770687793630618,159949.47041573783,2.5007502250675202e-5
胡春泉,PERSON,14,0.0012274241627213747,0.008576803827439704,2927.9391529628833,2.3324159164062134e-5
陳荔莊,PERSON,3,2.630194634402946e-4,5.896354313883126e-4,0.16666666666666666,1.9661816751867873e-5
趙芹波,PERSON,71,0.006224793968086972,0.08613999883642426,104915.89714054315,2.619446772841576e-5
洪文延,PERSON,3,2.630194634402946e-4,5.896354313883124e-4,0.16666666666666666,1.9661816751867873e-5
孫衡甫,PERSON,157,0.013764685253375417,0.13452769627787925,280488.15251106257,2.7448397013614406e-5
王彬彦,PERSON,19,0.0016657899351218658,0.02966770141133111,13838.26370379925,2.612739718869206e-5
鄭渭臣,PERSON,3,2.630194634402946e-4,5.896354313883128e-4,0.16666666666666666,1.9661816751867873e-5
淞滬肇察廳,ORG,18,0.0015781167806417674,0.015785248030866207,26013.470054298334,2.534276084036595e-5
張運昌,PERSON,3,2.630194634402946e-4,5.896354313883126e-4,0.16666666666666666,1.9661816751867873e-5
